Num_Acc,category_route,regime_circulation,voie_reserve,profil_route,etat_surface,Infrastructure,situation,nb_voies
201900031779,3,2,0,1,1,0,1,2
201900031780,4,2,0,1,1,2,1,2
201900031781,4,2,0,2,1,0,1,2
201900031782,4,3,0,1,1,0,1,2
201900031783,3,2,0,1,1,2,1,2
201900031784,7,2,0,1,1,0,1,1
201900031785,4,2,0,1,1,0,1,2
201900031786,3,-1,0,2,1,0,1,2
201900031787,3,2,0,2,1,0,1,2
201900031788,4,2,3,1,1,0,1,2
201900031789,4,2,1,2,1,0,5,4
201900031790,4,2,0,1,1,0,1,2
201900031791,4,1,0,2,1,0,1,1
201900031792,4,2,0,1,1,0,1,4
201900031793,4,1,0,1,1,0,1,2
201900031794,4,2,0,1,1,0,1,2
201900031795,4,2,0,1,1,0,1,2
201900031796,4,1,0,1,1,0,1,1
201900031797,4,2,0,2,1,0,1,2
201900031798,4,2,0,1,1,0,1,2
201900031799,4,2,0,1,1,0,1,2
201900031800,4,2,3,2,1,0,6,8
201900031801,4,-1,0,1,1,6,8,0
201900031802,4,2,0,1,1,0,1,2
201900031803,4,2,0,1,1,5,1,4
201900031804,7,-1,0,1,1,0,1,1
201900031805,4,1,0,1,1,0,1,2
201900031806,4,1,0,1,1,0,1,1
201900031807,3,3,0,1,1,0,1,4
201900031808,4,2,0,1,1,0,1,2
201900031809,3,2,0,1,1,0,1,2
201900031810,4,1,0,1,1,0,1,2
201900031811,2,2,0,1,1,0,1,5
201900031812,3,3,0,1,1,0,1,2
201900031813,3,3,0,1,1,0,1,2
201900031814,3,2,0,1,1,0,1,4
201900031815,3,2,0,2,1,0,1,2
201900031816,2,2,0,1,1,0,1,2
201900031817,3,-1,0,1,1,0,1,4
201900031818,3,2,0,1,1,0,1,2
201900031819,2,-1,0,1,1,0,1,2
201900031820,4,2,0,1,1,0,1,2
201900031821,3,2,0,1,1,0,3,2
201900031822,3,2,0,1,1,0,1,2
201900031823,4,1,0,1,1,0,1,2
201900031824,4,1,0,1,1,0,1,1
201900031825,4,2,1,1,1,0,6,2
201900031826,3,2,0,1,1,0,1,2
201900031827,3,2,0,1,1,0,1,0
201900031828,3,3,0,1,1,5,1,6
201900031829,9,1,0,1,1,8,1,1
201900031830,3,2,0,1,1,0,1,2
201900031831,3,1,0,1,1,0,1,2
201900031832,3,2,0,1,1,0,1,2
201900031833,4,3,0,2,1,5,1,2
201900031834,3,2,0,1,1,0,1,2
201900031835,3,2,0,1,1,0,1,0
201900031836,3,2,0,1,1,0,3,2
201900031837,3,1,0,1,1,0,1,2
201900031838,3,2,0,1,1,0,1,4
201900031839,2,2,0,1,1,0,1,2
201900031840,4,2,0,2,1,0,1,2
201900031841,3,2,0,1,1,0,1,2
201900031842,3,1,0,1,1,0,1,2
201900031843,3,3,0,2,1,0,3,4
201900031844,3,2,0,1,1,1,3,2
201900031845,4,2,0,1,1,0,1,2
201900031846,3,2,0,1,1,0,1,2
201900031847,3,1,3,1,1,0,1,3
201900031848,3,2,0,2,1,0,3,2
201900031849,3,2,0,2,1,0,4,2
201900031850,3,-1,0,1,1,5,1,2
201900031851,3,2,0,2,1,0,1,2
201900031852,3,2,0,1,1,0,1,2
201900031853,4,2,0,2,1,0,8,2
201900031854,2,4,0,1,1,5,1,2
201900031855,3,2,0,1,1,0,3,2
201900031856,3,2,0,1,1,0,1,2
201900031857,1,3,0,1,1,0,3,4
201900031858,3,2,0,1,1,0,1,2
201900031859,1,3,0,1,1,0,3,4
201900031860,3,3,0,1,2,9,1,2
201900031861,3,2,0,1,1,0,1,2
201900031862,3,2,0,1,2,0,1,2
201900031863,3,2,0,1,1,0,1,2
201900031864,4,2,0,3,1,0,1,2
201900031865,1,1,0,2,1,0,1,4
201900031866,3,2,0,1,1,0,1,2
201900031867,1,3,0,1,1,0,1,5
201900031868,3,2,0,1,1,0,1,2
201900031869,3,2,0,2,1,0,1,2
201900031870,3,2,0,1,1,0,1,2
201900031871,3,2,0,1,1,0,1,2
201900031872,3,2,0,1,1,0,1,2
201900031873,3,2,0,1,1,0,1,2
201900031874,4,2,0,1,1,0,1,2
201900031875,3,2,0,2,2,0,1,2
201900031876,7,3,0,1,1,0,1,4
201900031877,3,2,0,2,1,0,1,2
201900031878,3,2,0,1,1,0,1,2
201900031879,3,2,0,1,1,0,3,2
201900031880,3,3,0,2,1,0,1,2
201900031881,3,3,0,2,1,0,3,2
201900031882,3,2,0,1,1,8,1,2
201900031883,3,2,0,1,1,0,1,2
201900031884,3,2,0,2,1,0,3,2
201900031885,3,2,0,1,1,0,1,2
201900031886,1,2,0,1,1,0,1,3
201900031887,3,2,0,1,1,5,1,2
201900031888,4,2,0,1,1,4,1,2
201900031889,3,2,0,1,1,0,1,2
201900031890,4,2,0,2,1,0,1,1
201900031891,1,1,0,1,1,9,1,1
201900031892,4,2,0,1,9,0,8,2
201900031893,3,2,0,2,1,2,3,2
201900031894,6,-1,0,1,1,0,1,-1
201900031895,2,2,0,4,1,0,1,2
201900031896,4,1,0,1,1,0,4,1
201900031897,4,2,0,1,1,0,1,2
201900031898,3,2,0,1,1,0,1,2
201900031899,3,2,0,1,1,0,1,2
201900031900,3,2,0,1,1,0,3,2
201900031901,3,2,0,2,1,2,1,2
201900031902,3,2,0,2,1,0,1,2
201900031903,3,2,0,1,1,0,1,2
201900031904,4,2,0,1,1,0,1,2
201900031905,3,2,0,1,1,0,1,2
201900031906,3,2,0,1,1,0,1,2
201900031907,4,2,0,1,2,0,3,2
201900031908,3,3,0,1,1,0,1,2
201900031909,4,2,0,1,1,0,1,2
201900031910,4,2,0,2,9,0,1,2
201900031911,3,2,3,1,2,9,1,2
201900031912,6,1,0,1,1,0,1,1
201900031913,3,2,0,1,1,0,1,2
201900031914,4,2,0,1,1,0,1,2
201900031915,3,2,0,1,1,0,1,2
201900031916,3,2,0,1,1,0,1,2
201900031917,3,2,0,1,1,0,1,2
201900031918,2,2,0,1,1,0,6,2
201900031919,4,2,0,2,1,0,1,2
201900031920,3,1,0,1,1,0,1,2
201900031921,3,2,0,1,1,0,1,2
201900031922,3,2,0,1,1,0,1,2
201900031923,1,1,0,2,1,1,1,3
201900031924,1,3,0,1,1,0,1,6
201900031925,3,-1,0,2,1,0,1,2
201900031926,1,3,0,1,1,0,1,6
201900031927,3,2,0,1,1,5,1,2
201900031928,1,3,0,2,1,0,1,6
201900031929,4,2,0,1,9,0,3,2
201900031930,1,1,0,1,1,0,3,5
201900031931,3,2,0,1,1,0,8,2
201900031932,1,3,0,1,1,3,1,6
201900031933,4,2,0,1,3,0,4,2
201900031934,3,2,-1,1,1,0,1,-1
201900031935,2,1,0,1,1,0,3,2
201900031936,3,2,0,2,1,0,3,2
201900031937,1,3,0,1,1,0,3,6
201900031938,3,2,0,1,9,0,3,2
201900031939,1,1,0,1,9,1,1,1
201900031940,1,3,0,1,1,0,1,3
201900031941,1,1,0,1,1,0,2,4
201900031942,1,1,0,1,1,0,1,2
201900031943,1,3,0,1,1,0,1,6
201900031944,1,3,0,1,1,0,1,8
201900031945,3,2,0,1,1,0,1,2
201900031946,1,-1,0,1,1,0,1,5
201900031947,1,3,0,1,1,0,1,4
201900031948,3,2,0,1,1,0,1,2
201900031949,1,1,0,1,1,0,1,3
201900031950,2,3,0,1,1,0,3,4
201900031951,2,2,0,1,1,0,1,2
201900031952,4,-1,0,2,1,6,1,2
201900031953,3,2,0,1,1,0,1,2
201900031954,3,3,3,1,1,0,2,4
201900031955,3,-1,0,1,1,5,1,2
201900031956,3,2,0,1,1,0,1,2
201900031957,4,2,0,1,1,5,1,2
201900031958,7,2,0,1,1,0,1,1
201900031959,3,2,2,1,1,5,1,2
201900031960,3,2,3,1,1,0,1,6
201900031961,3,2,0,1,1,0,3,2
201900031962,3,2,0,2,1,0,1,2
201900031963,2,3,0,1,1,9,1,2
201900031964,3,2,0,1,1,0,3,2
201900031965,2,4,1,1,1,0,1,1
201900031966,4,2,0,1,1,2,3,2
201900031967,3,2,0,1,1,0,1,1
201900031968,3,3,0,3,1,0,8,2
201900031969,3,2,0,1,1,0,1,2
201900031970,4,2,1,1,1,0,1,3
201900031971,4,2,2,1,1,0,1,4
201900031972,3,2,0,1,1,0,1,2
201900031973,3,2,0,1,1,0,1,2
201900031974,4,2,0,1,1,0,1,3
201900031975,2,2,0,1,1,0,1,2
201900031976,3,2,0,1,1,0,1,2
201900031977,3,1,0,1,1,9,1,1
201900031978,3,2,0,1,1,0,1,2
201900031979,3,2,0,2,1,0,1,2
201900031980,2,3,0,1,1,0,3,4
201900031981,4,2,0,2,2,0,1,2
201900031982,4,2,0,1,1,0,1,2
201900031983,3,2,0,1,1,0,1,2
201900031984,4,2,0,1,1,0,1,2
201900031985,4,1,2,1,1,0,1,0
201900031986,2,2,0,2,1,0,1,2
201900031987,4,2,0,2,1,0,1,2
201900031988,3,2,0,1,1,0,1,2
201900031989,2,3,0,1,1,0,3,4
201900031990,3,2,0,1,1,0,1,2
201900031991,4,2,0,1,1,0,1,2
201900031992,3,2,0,2,1,0,1,2
201900031993,1,1,0,1,1,0,1,3
201900031994,1,1,0,1,1,0,1,3
201900031995,4,2,0,1,1,0,1,2
201900031996,1,3,0,1,1,0,1,6
201900031997,1,3,0,1,1,3,1,4
201900031998,1,1,0,1,1,0,3,2
201900031999,4,2,1,1,1,5,1,2
201900032000,2,1,0,1,1,0,3,3
201900032001,4,2,0,1,1,0,1,2
201900032002,4,2,0,1,1,0,2,2
201900032003,1,1,0,4,1,3,1,2
201900032004,4,-1,0,1,1,0,1,2
201900032005,4,2,0,1,1,0,3,1
201900032006,1,1,0,4,1,3,1,1
201900032007,1,-1,0,1,1,0,1,4
201900032008,4,2,0,1,1,0,1,2
201900032009,1,3,0,1,1,0,1,4
201900032010,7,2,0,1,1,0,1,2
201900032011,1,3,0,1,1,0,1,5
201900032012,7,3,0,1,1,0,1,2
201900032013,1,3,0,1,1,0,1,5
201900032014,3,3,0,1,1,0,3,4
201900032015,1,-1,0,2,1,0,1,6
201900032016,1,3,0,1,1,0,1,4
201900032017,4,1,0,1,1,5,1,2
201900032018,1,3,0,1,1,0,1,4
201900032019,4,2,0,2,1,0,1,3
201900032020,3,-1,0,1,1,0,3,1
201900032021,4,2,0,1,1,0,1,1
201900032022,4,2,0,1,1,0,1,0
201900032023,3,3,0,1,1,0,1,0
201900032024,4,2,0,1,1,0,1,2
201900032025,4,2,0,1,1,0,1,0
201900032026,3,2,0,1,1,0,1,2
201900032027,3,2,0,2,1,0,1,4
201900032028,3,2,0,1,2,0,1,4
201900032029,4,2,0,1,2,0,1,2
201900032030,4,2,0,1,1,0,1,2
201900032031,4,2,0,1,1,0,1,3
201900032032,4,2,0,1,1,0,1,2
201900032033,4,2,0,1,1,0,1,4
201900032034,4,2,0,1,1,0,1,2
201900032035,4,2,0,1,1,0,1,4
201900032036,2,3,0,1,1,0,1,4
201900032037,7,-1,3,1,1,0,1,0
201900032038,4,2,0,1,1,5,1,1
201900032039,2,2,0,1,1,0,1,2
201900032040,4,1,0,1,1,0,1,2
201900032041,4,2,-1,1,1,0,1,4
201900032042,4,1,0,1,1,0,1,1
201900032043,4,2,0,1,1,0,2,2
201900032044,3,2,0,1,1,0,1,2
201900032045,4,2,0,1,1,5,2,2
201900032046,3,2,0,2,1,0,1,2
201900032047,4,2,0,1,1,0,1,2
201900032048,4,1,0,1,1,0,1,1
201900032049,4,2,0,1,1,6,1,2
201900032050,4,1,0,3,1,0,1,1
201900032051,4,2,0,1,1,0,1,2
201900032052,3,2,1,1,1,0,1,2
201900032053,4,2,0,1,1,0,2,2
201900032054,4,1,0,1,1,0,1,1
201900032055,4,-1,0,1,1,0,1,1
201900032056,4,2,0,1,1,0,1,2
201900032057,4,2,0,1,1,0,1,2
201900032058,4,2,0,2,1,0,1,2
201900032059,7,1,0,1,1,0,1,3
201900032060,4,1,0,1,1,0,1,1
201900032061,4,1,0,1,1,0,1,1
201900032062,4,2,0,2,1,0,1,4
201900032063,4,1,0,1,1,0,1,1
201900032064,4,2,0,1,1,0,1,3
201900032065,4,2,0,2,1,0,1,2
201900032066,4,2,0,2,1,0,1,2
201900032067,7,3,0,1,1,0,1,4
201900032068,3,2,0,2,1,0,1,4
201900032069,2,1,0,1,1,5,1,2
201900032070,4,1,0,1,1,0,1,1
201900032071,4,2,1,1,1,0,1,4
201900032072,4,3,-1,1,1,0,1,2
201900032073,3,2,0,1,1,9,1,2
201900032074,4,1,0,1,1,0,1,4
201900032075,4,1,0,1,1,1,1,4
201900032076,3,3,0,1,1,0,1,4
201900032077,4,3,0,1,1,0,4,4
201900032078,4,3,0,1,1,0,1,4
201900032079,4,3,0,1,1,0,1,2
201900032080,4,1,0,1,1,0,1,1
201900032081,4,1,0,1,1,0,4,1
201900032082,4,2,0,1,1,0,1,2
201900032083,4,2,0,1,1,0,1,2
201900032084,4,2,0,1,1,0,1,2
201900032085,4,1,0,1,1,0,1,1
201900032086,4,2,0,1,1,0,1,5
201900032087,4,2,0,1,1,0,1,2
201900032088,4,2,0,1,1,0,1,2
201900032089,4,3,0,1,1,0,1,2
201900032090,4,2,0,1,1,8,1,2
201900032091,4,1,0,2,1,0,1,1
201900032092,4,2,0,2,1,0,1,6
201900032093,4,2,0,1,1,0,1,2
201900032094,4,2,0,1,1,9,1,1
201900032095,2,2,0,1,1,2,1,5
201900032096,4,3,0,1,1,0,1,2
201900032097,3,1,0,1,1,0,1,2
201900032098,3,2,0,1,1,0,1,4
201900032099,2,-1,0,1,1,0,1,4
201900032100,3,2,0,2,1,0,1,2
201900032101,3,2,0,1,1,0,1,3
201900032102,3,2,0,1,1,0,1,2
201900032103,4,-1,0,1,1,0,-1,2
201900032104,3,1,3,1,1,5,6,2
201900032105,3,1,0,1,1,0,1,3
201900032106,3,-1,0,1,1,0,1,2
201900032107,3,2,0,1,1,0,1,3
201900032108,3,2,0,1,1,0,1,6
201900032109,3,2,0,1,1,0,1,2
201900032110,4,1,0,1,1,0,3,1
201900032111,3,2,0,4,1,5,1,2
201900032112,3,3,0,1,1,0,3,2
201900032113,3,2,0,1,1,0,1,2
201900032114,3,2,0,1,1,5,1,2
201900032115,3,2,0,2,1,0,1,2
201900032116,3,2,0,1,2,0,1,2
201900032117,3,2,0,1,2,0,3,2
201900032118,3,2,0,1,2,0,1,2
201900032119,3,-1,0,2,2,0,1,2
201900032120,4,-1,0,2,1,0,1,2
201900032121,4,2,0,1,1,0,1,2
201900032122,2,2,0,3,1,2,1,2
201900032123,3,2,0,1,1,9,1,2
201900032124,3,2,0,1,1,0,1,2
201900032125,3,3,0,1,1,0,3,2
201900032126,3,2,0,1,2,5,1,2
201900032127,3,2,0,2,1,0,1,2
201900032128,3,2,0,1,1,0,3,2
201900032129,3,2,0,1,2,5,1,2
201900032130,3,2,0,1,2,0,3,2
201900032131,3,2,0,2,2,0,1,2
201900032132,3,2,0,1,2,0,1,2
201900032133,3,2,0,1,1,0,1,2
201900032134,2,2,0,1,1,0,1,2
201900032135,3,2,0,1,1,0,1,2
201900032136,3,2,0,1,2,0,3,2
201900032137,3,2,0,1,1,0,8,2
201900032138,3,2,0,1,2,0,4,2
201900032139,3,2,0,2,2,0,8,1
201900032140,4,2,0,1,1,0,1,2
201900032141,4,2,0,1,1,0,1,2
201900032142,3,2,0,2,1,0,1,2
201900032143,3,2,0,1,1,5,1,2
201900032144,3,2,0,2,2,0,3,2
201900032145,4,2,0,2,1,0,3,2
201900032146,3,2,0,1,1,0,3,2
201900032147,3,2,0,1,1,0,3,2
201900032148,3,2,0,1,2,0,3,2
201900032149,3,2,0,1,2,0,3,2
201900032150,4,2,0,1,2,0,8,2
201900032151,2,2,0,1,1,0,1,2
201900032152,3,2,0,1,2,0,8,2
201900032153,4,2,0,1,2,0,1,2
201900032154,4,2,0,1,1,0,1,2
201900032155,4,2,0,1,1,0,4,2
201900032156,3,2,0,1,1,8,1,2
201900032157,3,2,0,1,2,0,3,2
201900032158,3,2,0,1,2,0,3,2
201900032159,3,2,0,1,1,0,1,2
201900032160,3,1,0,1,1,0,1,1
201900032161,3,2,0,1,1,0,1,2
201900032162,2,2,0,1,2,3,1,2
201900032163,3,2,0,2,2,0,8,2
201900032164,1,1,0,1,1,0,1,3
201900032165,4,2,0,1,2,0,1,2
201900032166,3,2,0,1,2,0,3,2
201900032167,3,2,0,1,1,0,1,2
201900032168,3,2,0,1,2,0,1,2
201900032169,3,2,0,1,1,0,1,2
201900032170,2,2,0,1,1,8,1,2
201900032171,4,1,0,2,1,0,1,1
201900032172,1,3,0,1,1,0,1,4
201900032173,1,3,0,1,2,0,1,4
201900032174,3,2,0,1,1,0,3,2
201900032175,1,1,0,2,1,9,1,1
201900032176,2,3,0,1,3,0,3,4
201900032177,3,2,0,1,1,0,1,2
201900032178,3,2,1,1,1,0,5,2
201900032179,3,2,0,2,1,0,1,2
201900032180,3,2,0,2,1,0,8,2
201900032181,1,3,3,1,1,0,1,3
201900032182,9,2,0,1,9,0,8,2
201900032183,2,3,0,1,1,0,1,4
201900032184,1,3,0,1,1,0,1,5
201900032185,3,2,0,2,1,0,1,2
201900032186,2,2,0,1,2,0,3,2
201900032187,2,2,0,2,1,0,1,2
201900032188,3,2,0,1,1,0,1,2
201900032189,2,2,0,1,1,0,1,2
201900032190,3,-1,0,1,1,0,8,2
201900032191,2,2,0,1,1,0,1,2
201900032192,3,2,0,1,1,5,1,2
201900032193,4,1,0,2,1,0,1,1
201900032194,3,-1,0,1,1,0,3,2
201900032195,2,2,0,1,1,0,3,2
201900032196,2,2,0,2,2,0,1,2
201900032197,2,2,0,1,1,0,1,2
201900032198,3,2,0,1,1,0,1,2
201900032199,1,3,0,2,1,0,1,3
201900032200,3,2,0,1,1,9,1,2
201900032201,3,2,0,1,1,0,1,2
201900032202,3,2,0,1,2,3,1,2
201900032203,4,2,0,1,1,0,1,2
201900032204,4,2,0,1,1,0,3,2
201900032205,3,2,0,1,1,0,4,2
201900032206,3,2,0,1,1,9,3,2
201900032207,3,2,0,3,1,9,1,2
201900032208,3,2,0,2,1,0,1,2
201900032209,9,2,1,1,2,9,5,1
201900032210,3,2,0,1,2,5,1,2
201900032211,3,-1,0,1,1,0,1,2
201900032212,3,2,0,1,1,2,1,2
201900032213,3,1,0,2,1,0,1,1
201900032214,3,2,0,1,1,0,3,2
201900032215,4,2,2,1,1,0,1,2
201900032216,3,2,0,3,1,0,1,2
201900032217,3,2,1,1,1,0,1,2
201900032218,3,2,0,1,1,0,1,2
201900032219,3,2,0,1,2,0,3,2
201900032220,3,2,0,1,1,0,1,2
201900032221,3,2,0,2,1,0,1,2
201900032222,3,2,0,1,1,0,3,2
201900032223,1,3,0,1,1,0,1,4
201900032224,6,-1,0,1,1,0,1,-1
201900032225,4,2,1,1,1,5,1,2
201900032226,3,2,0,1,1,0,3,2
201900032227,3,2,0,1,2,0,1,2
201900032228,3,2,0,1,1,0,1,2
201900032229,3,2,0,1,1,0,3,2
201900032230,2,2,0,1,2,5,1,2
201900032231,4,2,0,2,1,0,1,2
201900032232,3,2,0,1,1,0,1,2
201900032233,3,2,0,1,1,0,1,2
201900032234,3,2,0,1,1,0,1,2
201900032235,4,1,0,2,1,0,1,2
201900032236,7,1,0,1,1,0,1,1
201900032237,4,2,0,1,1,0,1,2
201900032238,9,2,0,2,9,0,1,2
201900032239,3,2,0,1,2,2,3,2
201900032240,3,2,0,3,1,0,1,2
201900032241,3,2,0,2,1,0,1,2
201900032242,3,4,0,3,2,9,3,4
201900032243,3,2,0,1,1,0,1,2
201900032244,3,2,0,2,2,0,3,2
201900032245,4,2,0,2,1,0,1,2
201900032246,2,3,0,1,1,0,1,2
201900032247,3,2,0,1,1,0,3,2
201900032248,3,2,0,1,1,0,3,2
201900032249,4,2,0,1,1,0,1,2
201900032250,4,2,0,1,1,0,1,2
201900032251,3,2,0,1,1,0,1,3
201900032252,3,2,0,1,1,0,1,2
201900032253,3,2,0,1,1,0,8,2
201900032254,3,2,0,1,1,0,1,2
201900032255,3,2,0,1,2,0,3,2
201900032256,4,2,0,1,1,6,1,2
201900032257,3,2,0,1,1,9,1,2
201900032258,1,1,0,1,1,0,1,-1
201900032259,1,3,0,1,1,0,1,3
201900032260,1,1,0,2,2,3,1,0
201900032261,1,1,3,1,1,0,1,4
201900032262,1,1,0,2,1,0,1,3
201900032263,1,1,0,1,8,9,1,1
201900032264,1,1,0,1,1,0,1,3
201900032265,1,3,0,1,1,1,1,3
201900032266,1,1,0,2,1,0,1,3
201900032267,1,1,0,1,1,0,1,3
201900032268,1,3,0,1,2,0,1,6
201900032269,1,1,0,1,1,0,1,3
201900032270,1,3,0,1,2,0,1,6
201900032271,1,3,0,1,1,0,1,3
201900032272,1,1,0,1,2,0,1,3
201900032273,1,3,0,4,1,0,1,6
201900032274,1,3,0,2,1,0,1,6
201900032275,1,3,0,1,1,0,1,6
201900032276,7,1,0,1,1,0,1,1
201900032277,3,1,0,1,1,1,1,4
201900032278,1,3,0,1,1,0,1,4
201900032279,2,3,0,1,1,0,1,4
201900032280,1,3,0,1,1,0,1,6
201900032281,1,1,0,1,1,0,1,4
201900032282,2,3,0,1,1,0,1,6
201900032283,1,3,0,1,1,0,1,2
201900032284,1,3,0,1,2,0,1,3
201900032285,1,3,0,1,1,0,1,6
201900032286,1,1,0,2,1,3,1,1
201900032287,1,1,0,1,1,0,1,3
201900032288,2,3,0,1,1,0,1,4
201900032289,1,3,0,1,1,0,1,6
201900032290,2,1,0,1,1,9,1,3
201900032291,1,3,0,1,2,3,1,8
201900032292,1,3,0,1,1,0,1,4
201900032293,2,1,0,1,1,0,1,2
201900032294,1,3,0,1,1,3,1,10
201900032295,1,1,0,1,1,0,1,2
201900032296,2,1,0,2,2,0,1,2
201900032297,2,1,0,1,1,0,1,4
201900032298,1,1,0,1,1,0,1,4
201900032299,2,2,0,1,1,0,1,4
201900032300,2,1,0,1,1,0,1,1
201900032301,1,3,3,2,2,2,1,6
201900032302,1,3,0,1,1,3,1,10
201900032303,1,1,0,1,2,0,1,3
201900032304,1,1,0,2,1,3,1,1
201900032305,1,3,0,2,2,0,1,6
201900032306,1,3,0,1,1,2,1,10
201900032307,2,3,0,1,2,0,1,6
201900032308,1,3,0,1,1,0,1,11
201900032309,2,3,0,1,2,0,1,4
201900032310,1,3,0,1,1,0,1,7
201900032311,1,3,3,2,2,0,1,6
201900032312,1,3,0,2,1,0,1,6
201900032313,1,3,0,1,1,0,1,6
201900032314,2,3,0,1,1,0,1,4
201900032315,1,3,0,1,1,1,1,1
201900032316,1,3,0,1,1,0,1,6
201900032317,2,3,0,2,1,0,1,2
201900032318,1,3,0,1,1,0,1,-1
201900032319,1,1,0,1,2,3,1,2
201900032320,2,3,0,1,1,0,1,2
201900032321,1,1,0,1,2,0,1,2
201900032322,2,1,0,3,2,0,1,3
201900032323,1,3,0,1,2,0,1,6
201900032324,1,3,0,1,1,0,1,3
201900032325,1,3,0,1,1,0,1,6
201900032326,2,-1,0,1,1,0,1,5
201900032327,1,3,0,1,1,0,1,6
201900032328,1,3,0,1,1,1,1,6
201900032329,1,-1,0,1,1,0,1,6
201900032330,1,3,0,1,2,0,1,8
201900032331,1,3,0,1,1,0,1,3
201900032332,2,-1,0,1,1,0,1,4
201900032333,1,3,0,1,2,2,1,7
201900032334,1,1,0,1,1,0,1,4
201900032335,1,3,0,1,1,0,1,9
201900032336,1,3,0,1,1,2,1,10
201900032337,2,3,0,1,1,0,1,6
201900032338,1,3,0,1,2,2,1,8
201900032339,1,3,0,2,2,0,1,11
201900032340,1,3,0,1,1,0,1,6
201900032341,1,3,0,1,1,1,1,4
201900032342,1,1,0,1,1,0,1,5
201900032343,1,1,0,2,1,0,1,1
201900032344,1,3,0,1,1,0,1,4
201900032345,1,3,0,1,2,0,1,9
201900032346,1,3,0,1,1,0,1,6
201900032347,2,3,0,1,1,0,1,5
201900032348,1,1,0,1,2,0,1,3
201900032349,1,3,0,1,1,0,1,3
201900032350,1,1,0,1,2,1,1,2
201900032351,2,3,0,1,1,0,1,2
201900032352,1,3,0,1,1,1,1,8
201900032353,3,2,1,1,1,0,1,4
201900032354,3,3,0,4,1,3,1,2
201900032355,4,3,0,1,2,5,1,4
201900032356,4,2,0,1,1,0,1,2
201900032357,3,2,1,1,1,9,1,2
201900032358,6,1,0,1,2,9,1,1
201900032359,3,-1,0,1,2,2,1,5
201900032360,3,2,0,1,1,9,1,2
201900032361,7,1,0,1,1,0,1,4
201900032362,4,1,0,2,1,0,1,1
201900032363,4,2,0,1,1,9,1,2
201900032364,4,2,0,1,1,0,1,2
201900032365,4,1,0,1,1,0,1,3
201900032366,3,2,-1,1,1,3,1,-1
201900032367,2,1,0,1,2,0,1,4
201900032368,4,2,0,1,1,0,1,2
201900032369,3,3,0,2,2,0,1,5
201900032370,3,3,0,1,2,5,1,4
201900032371,4,1,0,1,1,0,1,1
201900032372,4,1,0,1,1,0,1,2
201900032373,2,3,0,1,1,0,1,6
201900032374,2,1,0,2,1,0,1,2
201900032375,2,2,0,1,1,0,1,2
201900032376,4,3,0,2,1,0,4,4
201900032377,2,2,0,1,1,3,1,2
201900032378,2,-1,0,2,1,0,1,2
201900032379,3,2,0,1,1,9,1,1
201900032380,3,2,2,1,2,0,1,2
201900032381,7,3,0,1,1,0,1,2
201900032382,4,2,1,1,1,0,1,3
201900032383,4,2,0,1,1,4,1,4
201900032384,3,2,0,1,1,0,1,2
201900032385,2,1,0,2,1,0,1,1
201900032386,4,1,1,1,2,0,1,3
201900032387,7,-1,0,1,1,0,1,1
201900032388,4,2,0,1,1,0,1,3
201900032389,9,-1,0,1,1,9,1,0
201900032390,3,3,0,2,1,0,1,4
201900032391,4,2,3,1,1,8,1,6
201900032392,4,2,0,2,1,0,1,2
201900032393,4,2,0,1,1,0,1,2
201900032394,4,2,0,1,1,0,1,2
201900032395,3,-1,0,1,1,0,1,2
201900032396,4,2,0,1,1,0,1,2
201900032397,4,2,0,1,1,5,1,2
201900032398,4,2,1,2,1,0,1,4
201900032399,2,1,0,1,1,9,1,1
201900032400,4,2,0,1,2,0,1,2
201900032401,3,2,0,1,1,0,1,2
201900032402,3,2,0,1,1,0,1,2
201900032403,3,3,0,4,1,0,1,4
201900032404,4,1,0,1,1,0,1,1
201900032405,4,2,0,1,1,0,1,3
201900032406,4,2,2,1,1,0,1,2
201900032407,4,2,0,1,1,0,1,2
201900032408,4,2,0,1,2,0,1,2
201900032409,4,2,0,4,1,5,1,2
201900032410,4,2,0,1,1,0,1,2
201900032411,3,2,0,1,1,0,1,2
201900032412,3,2,2,1,2,0,1,2
201900032413,4,3,0,1,1,0,1,4
201900032414,4,2,0,1,1,0,1,2
201900032415,7,2,0,1,1,0,1,0
201900032416,4,2,0,1,1,0,1,2
201900032417,4,2,0,1,1,0,1,2
201900032418,2,1,0,1,1,3,1,1
201900032419,4,2,0,1,1,0,1,2
201900032420,4,2,0,1,1,0,1,2
201900032421,4,3,2,1,1,0,1,4
201900032422,2,2,0,1,1,0,1,2
201900032423,4,2,0,2,1,0,1,2
201900032424,4,2,0,1,1,0,1,2
201900032425,4,2,0,1,1,0,1,2
201900032426,4,1,0,1,1,0,1,1
201900032427,3,-1,0,1,1,9,1,2
201900032428,3,3,0,1,2,0,1,2
201900032429,4,2,0,3,1,0,1,2
201900032430,4,-1,0,1,1,9,1,1
201900032431,2,3,0,1,1,0,1,4
201900032432,4,1,0,1,2,2,1,3
201900032433,4,1,0,1,2,9,1,2
201900032434,4,1,0,1,1,0,1,1
201900032435,4,2,0,1,1,0,1,2
201900032436,4,2,0,2,1,0,1,1
201900032437,4,1,0,1,1,0,1,3
201900032438,7,-1,0,1,1,0,1,3
201900032439,4,1,0,1,2,0,1,4
