Num_Acc,jour,mois,an,hr,condition_eclairage,departement,commune,condition_agglomeration,intersection,condition_atmosphere,type_collision,adresse,lattitude,longitude
201500051110,29,7,15,18,1,75,105,2,3,1,2,"68, BOULEVARD SAINT GERM",0.0,0.0
201500051111,29,7,15,23,5,75,105,2,2,1,3,"39, BOULEVARD SAINT GERM",0.0,0.0
201500051112,4,8,15,18,1,75,105,2,1,1,6,"36, BOULEVARD SAINT MICH",0.0,0.0
201500051113,6,8,15,9,1,75,105,2,5,1,3,"27, BOULEVARD SAINT MICH",0.0,0.0
201500051114,13,8,15,17,1,75,105,2,2,1,3,"04, BOULEVARD DE L HOPIT",0.0,0.0
201500051115,15,8,15,3,5,75,105,2,7,2,3,"1, PLACE SAINT MICHEL",0.0,0.0
201500051116,16,8,15,15,1,75,105,2,2,1,3,"15, RUE MONGE",0.0,0.0
201500051117,19,8,15,20,5,75,105,2,2,1,3,"100, BOULEVARD SAINT GER",0.0,0.0
201500051118,21,8,15,21,5,75,105,2,2,1,6,PONT DE SULLY,0.0,0.0
201500051119,22,8,15,23,5,75,105,2,3,1,6,"9, RUE DANTE",0.0,0.0
201500051120,28,8,15,7,1,75,105,2,1,1,2,"03, QUAI SAINT BERNARD",0.0,0.0
201500051121,31,8,15,12,1,75,105,2,5,2,6,"34, RUE MONGE",0.0,0.0
201500051122,6,9,15,1,5,75,105,2,1,1,3,"40, BOULEVARD SAINT MICH",0.0,0.0
201500051123,8,9,15,11,1,75,105,2,5,1,2,"31, RUE MONGE",0.0,0.0
201500051124,10,9,15,14,1,75,105,2,2,1,3,"222, RUE SAINT JACQUES",0.0,0.0
201500051125,10,9,15,17,1,75,105,2,3,1,6,"14, RUE CENSIER",0.0,0.0
201500051126,11,9,15,9,1,75,105,2,2,1,3,PONT DE SULLY,0.0,0.0
201500051127,12,9,15,2,5,75,105,2,3,1,6,"49, BOULEVARD SAINT GERM",0.0,0.0
201500051128,13,9,15,20,3,75,105,2,1,1,6,"9, RUE MONGE",0.0,0.0
201500051129,15,9,15,0,5,75,105,2,7,1,3,"1, PLACE SAINT MICHEL",0.0,0.0
201500051130,15,9,15,11,1,75,105,2,2,1,6,"94, BOULEVARD DE PORT RO",0.0,0.0
201500051131,18,9,15,13,1,75,105,2,4,1,6,"26, RUE BERTHOLLET",0.0,0.0
201500051132,18,9,15,19,2,75,105,2,1,3,3,"23, RUE CLAUDE BERNARD",0.0,0.0
201500051133,25,9,15,11,1,75,105,2,1,1,3,"27, RUE LHOMOND",0.0,0.0
201500051134,25,9,15,14,1,75,105,2,1,1,2,"11, RUE DES FOSSES SAINT",0.0,0.0
201500051135,26,9,15,0,5,75,105,2,3,1,2,"2, BOULEVARD SAINT GERMA",0.0,0.0
201500051136,27,9,15,0,5,75,105,2,1,1,6,"27, QUAI DE LA TOURNELLE",0.0,0.0
201500051137,1,10,15,18,2,75,105,2,5,1,3,"47, AVENUE DE L OBSERVAT",0.0,0.0
201500051138,2,10,15,14,1,75,105,2,5,1,3,"01, AVENUE DES GOBELINS",0.0,0.0
201500051139,2,10,15,21,5,75,105,2,2,6,6,RUE DES ECOLES,0.0,0.0
201500051140,3,10,15,2,5,75,105,2,4,1,2,"4, BOULEVARD DE L HOPITA",0.0,0.0
201500051141,3,10,15,5,5,75,105,2,3,1,7,"258, RUE SAINT JACQUES",0.0,0.0
201500051142,5,10,15,15,1,75,105,2,2,3,7,PONT SAINT MICHEL,0.0,0.0
201500051143,5,10,15,18,1,75,105,2,2,3,6,"18, RUE MONGE",0.0,0.0
201500051144,7,10,15,6,5,75,105,2,2,9,2,"14 bis, BOULEVARD DE L H",0.0,0.0
201500051145,7,10,15,8,1,75,105,2,2,1,3,"21, BOULEVARD SAINT MICH",0.0,0.0
201500051146,8,10,15,12,1,75,105,2,1,1,6,"38, BOULEVARD SAINT MICH",0.0,0.0
201500051147,10,10,15,17,1,75,105,2,3,1,6,"60, RUE DES ECOLES",0.0,0.0
201500051148,12,10,15,19,2,75,105,2,5,1,3,"42, BOULEVARD SAINT MARC",0.0,0.0
201500051149,13,10,15,8,1,75,105,2,2,8,3,"80, RUE MONGE",0.0,0.0
201500051150,13,10,15,12,1,75,105,2,7,1,7,"03, PLACE SAINT MICHEL",0.0,0.0
201500051151,13,10,15,16,1,75,105,2,2,1,6,"18, RUE DES FOSSES SAINT",0.0,0.0
201500051152,13,10,15,20,5,75,105,2,7,1,6,"1, RUE DU PETIT PONT",0.0,0.0
201500051153,16,10,15,15,1,75,105,2,2,2,6,"11, RUE CLOVIS",0.0,0.0
201500051154,18,10,15,23,5,75,105,2,1,1,6,"18, RUE DE L ABBE DE L E",0.0,0.0
201500051155,19,10,15,10,1,75,105,2,1,1,6,"17, RUE MONGE",0.0,0.0
201500051156,19,10,15,13,1,75,105,2,3,1,3,"114, RUE MONGE",0.0,0.0
201500051157,21,10,15,10,1,75,105,2,3,1,3,"93, RUE MONGE",0.0,0.0
201500051158,22,10,15,8,1,75,105,2,2,1,6,"103, BOULEVARD SAINT MIC",0.0,0.0
201500051159,23,10,15,22,5,75,105,2,5,1,3,"32, RUE SAINT JACQUES",0.0,0.0
201500051160,24,10,15,9,1,75,105,2,3,1,3,"5, BOULEVARD SAINT MICHE",0.0,0.0
201500051161,24,10,15,18,2,75,105,2,3,1,2,"1, BOULEVARD SAINT GERMA",0.0,0.0
201500051162,28,10,15,17,1,75,105,2,3,1,2,"62, RUE DES ECOLES",0.0,0.0
201500051163,31,10,15,3,5,75,105,2,1,1,3,"135, BOULEVARD SAINT MIC",0.0,0.0
201500051164,3,11,15,9,1,75,105,2,2,2,3,"19, QUAI DE LA TOURNELLE",0.0,0.0
201500051165,4,11,15,19,5,75,105,2,1,1,6,"23, QUAI SAINT BERNARD",0.0,0.0
201500051166,6,11,15,15,1,75,105,2,5,2,6,"11, RUE MONGE",0.0,0.0
201500051167,6,11,15,18,5,75,105,2,3,2,6,"36, BOULEVARD SAINT MARC",0.0,0.0
201500051168,6,11,15,18,2,75,105,2,7,2,3,PLACE SAINT MICHEL,0.0,0.0
201500051169,8,11,15,0,5,75,105,2,2,1,3,"252, RUE SAINT JACQUES",0.0,0.0
201500051170,9,11,15,12,1,75,105,2,7,1,3,"75, RUE MONGE",0.0,0.0
201500051171,10,11,15,15,1,75,105,2,2,1,3,"13, RUE CLOVIS",0.0,0.0
201500051172,11,11,15,13,1,75,105,2,4,1,6,"19, RUE GEOFFROY SAINT H",0.0,0.0
201500051173,12,11,15,13,1,75,105,2,5,1,3,"15, RUE MONGE",0.0,0.0
201500051174,15,11,15,19,5,75,105,2,1,1,3,"55, RUE GEOFFROY SAINT H",0.0,0.0
201500051175,17,11,15,9,1,75,105,2,4,8,7,"48, BOULEVARD SAINT MICH",0.0,0.0
201500051176,19,11,15,8,1,75,105,2,2,1,3,"/, RUE MONGE",0.0,0.0
201500051177,19,11,15,17,5,75,105,2,5,2,6,"9, QUAI SAINT BERNARD",0.0,0.0
201500051178,20,11,15,19,2,75,105,2,4,2,7,AVENUE DE L OBSERVATOIRE,0.0,0.0
201500051179,22,11,15,13,1,75,105,2,5,1,6,"123, RUE MONGE",0.0,0.0
201500051180,24,11,15,11,1,75,105,2,2,2,3,"65, BOULEVARD SAINT MICH",0.0,0.0
201500051181,26,11,15,13,1,75,105,2,1,1,6,"29, RUE MONGE",0.0,0.0
201500051182,29,11,15,2,5,75,105,2,5,2,2,AVENUE DES GOBELINS,0.0,0.0
201500051183,1,12,15,1,5,75,105,2,2,1,6,"8, BOULEVARD DE L HOPITA",0.0,0.0
201500051184,1,12,15,12,1,75,105,2,1,1,6,"20, AVENUE DES GOBELINS",0.0,0.0
201500051185,4,12,15,0,5,75,105,2,5,1,3,"13, RUE MONGE",0.0,0.0
201500051186,8,12,15,10,1,75,105,2,2,1,6,"41, BOULEVARD SAINT MARC",0.0,0.0
201500051187,9,12,15,17,5,75,105,2,2,1,3,"16, RUE GEOFFROY SAINT H",0.0,0.0
201500051188,10,12,15,14,1,75,105,2,2,1,3,BOULEVARD DE PORT ROYAL,0.0,0.0
201500051189,14,12,15,12,1,75,105,2,1,1,2,"15, PLACE DU PANTHEON",0.0,0.0
201500051190,18,12,15,10,1,75,105,2,2,1,6,RUE MONGE,0.0,0.0
201500051191,18,12,15,19,5,75,105,2,2,1,6,RUE DES FOSSES SAINT MAR,0.0,0.0
201500051192,2,1,15,13,1,75,106,2,2,8,6,"19, BOULEVARD DU MONTPAR",0.0,0.0
201500051193,9,1,15,13,1,75,106,2,7,1,6,"74, RUE SAINT SULPICE",0.0,0.0
201500051194,13,1,15,15,1,75,106,2,3,2,6,"20, BOULEVARD SAINT MICH",0.0,0.0
201500051195,21,1,15,11,1,75,106,2,7,1,2,"23, QUAI DE CONTI",0.0,0.0
201500051196,23,1,15,10,1,75,106,2,2,8,6,"76, RUE DE VAUGIRARD",0.0,0.0
201500051197,25,1,15,2,5,75,106,2,2,1,5,BOULEVARD RASPAIL,0.0,0.0
201500051198,28,1,15,9,1,75,106,2,2,1,6,"22, BOULEVARD SAINT MICH",0.0,0.0
201500051199,29,1,15,12,1,75,106,2,1,2,6,"34, RUE SAINT SULPICE",0.0,0.0
201500051200,31,1,15,12,1,75,106,2,7,8,6,"105, BOULEVARD DU MONTPA",0.0,0.0
201500051201,4,2,15,9,1,75,106,2,2,1,2,"175, BOULEVARD SAINT GER",0.0,0.0
201500051202,6,2,15,9,1,75,106,2,5,1,3,", RUE NOTRE DAME DES CHA",0.0,0.0
201500051203,8,2,15,22,5,75,106,2,2,1,6,"58, RUE DE VAUGIRARD",0.0,0.0
201500051204,9,2,15,22,5,75,106,2,2,1,6,"23, RUE DE L ANCIENNE CO",0.0,0.0
201500051205,10,2,15,12,1,75,106,2,1,1,6,"81, RUE DE SEVRES",0.0,0.0
201500051206,10,2,15,15,1,75,106,2,2,1,2,"123, BOULEVARD SAINT GER",0.0,0.0
201500051207,12,2,15,13,1,75,106,2,1,1,6,"17, QUAI DE CONTI",0.0,0.0
201500051208,16,2,15,14,1,75,106,2,2,1,6,"75, RUE DE SEINE",0.0,0.0
201500051209,23,2,15,14,1,75,106,2,2,1,6,"45, RUE DE VAUGIRARD",0.0,0.0
201500051210,24,2,15,13,1,75,106,2,2,8,2,"0, BOULEVARD SAINT GERMA",0.0,0.0
201500051211,27,2,15,6,2,75,106,2,7,1,1,"1, RUE DU CHERCHE MIDI",0.0,0.0
201500051212,28,2,15,0,5,75,106,2,2,1,3,"95, RUE DE SEINE",0.0,0.0
201500051213,4,3,15,12,1,75,106,2,2,1,3,"55, RUE DE RENNES",0.0,0.0
201500051214,7,3,15,5,5,75,106,2,7,1,6,PLACE DU DIX HUIT JUIN 1,0.0,0.0
201500051215,14,3,15,12,1,75,106,2,1,1,6,"53, RUE DE SEVRES",0.0,0.0
201500051216,16,3,15,15,1,75,106,2,7,1,6,"4, PLACE EDMOND ROSTAND",0.0,0.0
201500051217,19,3,15,9,1,75,106,2,1,8,6,"02, PLACE SAINT MICHEL",0.0,0.0
201500051218,23,3,15,22,5,75,106,2,5,1,6,"127, RUE DE RENNES",0.0,0.0
201500051219,24,3,15,18,5,75,106,2,2,2,6,RUE DE MEZIERES,0.0,0.0
201500051220,27,3,15,20,5,75,106,2,7,1,6,"56, RUE DU FOUR",0.0,0.0
201500051221,28,3,15,15,1,75,106,2,2,1,3,"11, RUE CASSETTE",0.0,0.0
201500051222,29,3,15,21,5,75,106,2,7,2,2,"85, BOULEVARD SAINT GERM",0.0,0.0
201500051223,31,3,15,11,1,75,106,2,1,2,3,"41, QUAI DES GRANDS AUGU",0.0,0.0
201500051224,2,4,15,19,1,75,106,2,1,2,3,"13, RUE DE TOURNON",0.0,0.0
201500051225,4,4,15,17,1,75,106,2,1,1,3,"37, RUE DE SEVRES",0.0,0.0
201500051226,7,4,15,16,1,75,106,2,2,1,6,"45, RUE DE VAUGIRARD",0.0,0.0
201500051227,8,4,15,14,1,75,106,2,7,1,2,"06, PLACE EDMOND ROSTAND",0.0,0.0
201500051228,13,4,15,13,1,75,106,2,2,1,2,"25, BOULEVARD SAINT MICH",0.0,0.0
201500051229,14,4,15,15,1,75,106,2,1,1,6,"30, BOULEVARD SAINT MICH",0.0,0.0
201500051230,15,4,15,17,1,75,106,2,1,1,2,"59, BOULEVARD RASPAIL",0.0,0.0
201500051231,17,4,15,17,1,75,106,2,2,1,6,"76, RUE D ASSAS",0.0,0.0
201500051232,22,4,15,9,1,75,106,2,3,1,2,"7, RUE DU VIEUX COLOMBIE",0.0,0.0
201500051233,22,4,15,11,1,75,106,2,2,1,1,"78, RUE DE SEINE",0.0,0.0
201500051234,23,4,15,20,1,75,106,2,7,1,3,PLACE PAUL CLAUDEL,0.0,0.0
201500051235,24,4,15,11,1,75,106,2,2,1,3,"95, RUE DE SEINE",0.0,0.0
201500051236,1,5,15,2,5,75,106,2,2,2,6,"175, BOULEVARD SAINT GER",0.0,0.0
201500051237,5,5,15,11,1,75,106,2,1,2,6,"72, RUE DU CHERCHE MIDI",0.0,0.0
201500051238,6,5,15,16,1,75,106,2,2,1,3,"17, RUE RACINE",0.0,0.0
201500051239,7,5,15,9,1,75,106,2,2,1,3,"95, BOULEVARD RASPAIL",0.0,0.0
201500051240,11,5,15,16,1,75,106,2,1,1,6,"12, BOULEVARD SAINT MICH",0.0,0.0
201500051241,13,5,15,9,1,75,106,2,3,1,7,"53 bis, QUAI DES GRANDS",0.0,0.0
201500051242,16,5,15,2,5,75,106,2,1,1,6,"23, QUAI DE CONTI",0.0,0.0
201500051243,16,5,15,19,1,75,106,2,2,1,3,RUE MICHELET,0.0,0.0
201500051244,20,5,15,10,1,75,106,2,1,1,6,"89, RUE DU CHERCHE MIDI",0.0,0.0
201500051245,21,5,15,9,1,75,106,2,1,1,7,"23, QUAI DE CONTI",0.0,0.0
201500051246,21,5,15,15,1,75,106,2,1,1,2,"79, RUE DE SEVRES",0.0,0.0
201500051247,22,5,15,17,1,75,106,2,7,1,3,"49, BOULEVARD RASPAIL",0.0,0.0
201500051248,2,6,15,0,5,75,106,2,2,1,3,"91, RUE DE SEINE",0.0,0.0
201500051249,2,6,15,16,1,75,106,2,1,1,6,"09bis, BOULEVARD DU MONT",0.0,0.0
201500051250,3,6,15,19,1,75,106,2,3,1,3,"15, RUE DE VAUGIRARD",0.0,0.0
201500051251,7,6,15,17,1,75,106,2,2,1,6,"65, RUE DE RENNES",0.0,0.0
201500051252,8,6,15,21,2,75,106,2,2,1,3,"18, AVENUE DE L OBSERVAT",0.0,0.0
201500051253,10,6,15,12,1,75,106,2,3,1,3,"5, QUAI DE CONTI",0.0,0.0
201500051254,10,6,15,13,1,75,106,2,2,1,6,"20, BOULEVARD SAINT MICH",0.0,0.0
201500051255,12,6,15,17,1,75,106,2,1,1,6,RUE D ASSAS,0.0,0.0
201500051256,15,6,15,17,1,75,106,2,3,1,2,"30, RUE SAINT SULPICE",0.0,0.0
201500051257,18,6,15,19,1,75,106,2,3,1,6,"23, RUE DE L ABBE GREGOI",0.0,0.0
201500051258,19,6,15,9,1,75,106,2,1,1,2,"11, QUAI DE CONTI",0.0,0.0
201500051259,22,6,15,11,1,75,106,2,2,1,3,"89, BOULEVARD DU MONTPAR",0.0,0.0
201500051260,23,6,15,7,1,75,106,2,3,1,3,"22, BOULEVARD SAINT MICH",0.0,0.0
201500051261,24,6,15,14,1,75,106,2,1,1,6,"114, RUE DU CHERCHE MIDI",0.0,0.0
201500051262,26,6,15,18,1,75,106,2,1,1,2,"156, BOULEVARD SAINT GER",0.0,0.0
201500051263,27,6,15,10,1,75,106,2,2,1,3,"112, RUE DE RENNES",0.0,0.0
201500051264,28,6,15,15,1,75,106,2,1,1,6,"32, RUE MONSIEUR LE PRIN",0.0,0.0
201500051265,1,7,15,3,5,75,106,2,2,1,3,RUE DE SEINE,0.0,0.0
201500051266,1,7,15,16,1,75,106,2,7,1,6,"71, BOULEVARD DU MONTPAR",0.0,0.0
201500051267,4,7,15,6,1,75,106,2,3,1,2,"5, QUAI DE CONTI",0.0,0.0
201500051268,5,7,15,2,5,75,106,2,2,1,6,"132, BOULEVARD SAINT GER",0.0,0.0
201500051269,10,7,15,1,5,75,106,2,3,1,7,"17 BIS, RUE DE VAUGIRARD",0.0,0.0
201500051270,11,7,15,20,1,75,106,2,2,1,6,"8, BOULEVARD SAINT MICHE",0.0,0.0
201500051271,13,7,15,14,1,75,106,2,3,1,6,"72, BOULEVARD SAINT MICH",0.0,0.0
201500051272,15,7,15,10,1,75,106,2,1,1,6,"09, PLACE SAINT SULPICE",0.0,0.0
201500051273,19,7,15,18,1,75,106,2,3,1,6,"93, RUE DE SEINE",0.0,0.0
201500051274,20,7,15,11,1,75,106,2,5,1,6,"122, RUE DE RENNES",0.0,0.0
201500051275,21,7,15,14,1,75,106,2,1,1,6,"153, RUE DE RENNES",0.0,0.0
201500051276,24,7,15,7,1,75,106,2,2,1,7,"28, RUE SAINT PLACIDE",0.0,0.0
201500051277,24,7,15,18,1,75,106,2,7,8,7,"02, PLACE EDMOND ROSTAND",0.0,0.0
201500051278,29,7,15,8,1,75,106,2,5,1,3,"29, BOULEVARD DU MONTPAR",0.0,0.0
201500051279,30,7,15,0,5,75,106,2,1,1,6,"1, PLACE DE L INSTITUT",0.0,0.0
201500051280,1,8,15,15,1,75,106,2,2,1,3,"82, BOULEVARD RASPAIL",0.0,0.0
201500051281,2,8,15,1,5,75,106,2,7,1,6,"105, BOULEVARD DU MONTPA",0.0,0.0
201500051282,3,8,15,4,5,75,106,2,7,1,6,"122, BOULEVARD SAINT GER",0.0,0.0
201500051283,7,8,15,1,5,75,106,2,5,1,6,"55, RUE DE VAUGIRARD",0.0,0.0
201500051284,17,8,15,9,1,75,106,2,5,1,3,"57, QUAI DES GRANDS AUGU",0.0,0.0
201500051285,20,8,15,11,1,75,106,2,2,2,6,RUE DE TOURNON,0.0,0.0
201500051286,24,8,15,9,1,75,106,2,2,2,2,"115, RUE DE RENNES",0.0,0.0
201500051287,24,8,15,16,1,75,106,2,3,2,6,"25, QUAI DES GRANDS AUGU",0.0,0.0
201500051288,27,8,15,14,1,75,106,2,7,3,7,PLACE EDMOND ROSTAND,0.0,0.0
201500051289,30,8,15,17,1,75,106,2,3,1,4,"69 bis, RUE DE VAUGIRARD",0.0,0.0
201500051290,31,8,15,19,1,75,106,2,4,1,6,"85, RUE DE RENNES",0.0,0.0
201500051291,1,9,15,16,1,75,106,2,2,1,6,"53 bis, RUE DE SEVRES",0.0,0.0
201500051292,4,9,15,15,1,75,106,2,3,1,6,"20, BOULEVARD SAINT MICH",0.0,0.0
201500051293,9,9,15,0,5,75,106,2,7,1,3,"7, PLACE LE CORBUSIER",0.0,0.0
201500051294,9,9,15,16,1,75,106,2,1,1,6,"12, RUE DE L ECOLE DE ME",0.0,0.0
201500051295,10,9,15,13,1,75,106,2,3,1,6,"20, BOULEVARD SAINT MICH",0.0,0.0
201500051296,10,9,15,20,5,75,106,2,2,1,3,"24, BOULEVARD SAINT MICH",0.0,0.0
201500051297,12,9,15,10,1,75,106,2,1,8,6,"125, RUE DE SEVRES",0.0,0.0
201500051298,15,9,15,11,1,75,106,2,3,1,3,"108, BOULEVARD SAINT GER",0.0,0.0
201500051299,18,9,15,9,1,75,106,2,2,1,2,"104, RUE DE RENNES",0.0,0.0
201500051300,23,9,15,13,1,75,106,2,1,1,2,"21, RUE VISCONTI",0.0,0.0
201500051301,23,9,15,16,1,75,106,2,1,1,6,"9 bis, BOULEVARD DU MONT",0.0,0.0
201500051302,24,9,15,7,1,75,106,2,2,1,3,"35, RUE BONAPARTE",0.0,0.0
201500051303,25,9,15,17,1,75,106,2,2,1,3,PLACE PAUL CLAUDEL,0.0,0.0
201500051304,30,9,15,11,1,75,106,2,1,1,6,"155, BOULEVARD DU MONTPA",0.0,0.0
201500051305,1,10,15,7,1,75,105,2,1,1,7,"14, BOULEVARD SAINT MICH",0.0,0.0
201500051306,2,10,15,17,1,75,106,2,5,1,6,"27, BOULEVARD DU MONTPAR",0.0,0.0
201500051307,8,10,15,17,1,75,106,2,1,1,6,"134, RUE DE RENNES",0.0,0.0
201500051308,9,10,15,20,5,75,106,2,1,1,6,"14, BOULEVARD SAINT MICH",0.0,0.0
201500051309,9,10,15,13,1,75,106,2,7,1,2,"168, BOULEVARD SAINT GER",0.0,0.0
201500051310,13,10,15,16,1,75,106,2,2,1,3,BOULEVARD RASPAIL,0.0,0.0
201500051311,14,10,15,10,1,75,106,2,2,1,6,RUE DE RENNES,0.0,0.0
201500051312,16,10,15,13,1,75,106,2,1,2,4,"113, RUE DE RENNES",0.0,0.0
201500051313,16,10,15,13,1,75,105,2,1,2,6,"97, BOULEVARD SAINT GERM",0.0,0.0
201500051314,16,10,15,16,1,75,106,2,2,2,4,"87, BOULEVARD RASPAIL",0.0,0.0
201500051315,18,10,15,11,1,75,106,2,2,1,6,"43, RUE DE VAUGIRARD",0.0,0.0
201500051316,19,10,15,16,1,75,106,2,2,1,6,"2, RUE DE TOURNON",0.0,0.0
201500051317,21,10,15,19,5,75,106,2,3,1,2,"5, RUE JACQUES CALLOT",0.0,0.0
201500051318,24,10,15,17,1,75,106,2,2,1,3,"112, RUE DE RENNES",0.0,0.0
201500051319,26,10,15,8,1,75,106,2,3,1,6,"5, QUAI DE CONTI",0.0,0.0
201500051320,28,10,15,9,1,75,106,2,5,8,7,"84, RUE MAZARINE",0.0,0.0
201500051321,30,10,15,10,1,75,105,2,3,1,3,"53, BOULEVARD SAINT MICH",0.0,0.0
201500051322,31,10,15,17,5,75,106,2,2,1,6,"106 bis, RUE DE RENNES",0.0,0.0
201500051323,1,11,15,16,1,75,106,2,7,1,6,"25, PLACE DE L INSTITUT",0.0,0.0
201500051324,4,11,15,15,1,75,106,2,7,1,6,"171, BOULEVARD DU MONTPA",0.0,0.0
201500051325,6,11,15,17,1,75,106,2,1,8,6,"9BIS, BOULEVARD DU MONTP",0.0,0.0
201500051326,10,11,15,20,5,75,106,2,2,1,6,"44, BOULEVARD SAINT MICH",0.0,0.0
201500051327,11,11,15,19,5,75,106,2,3,1,6,"65, RUE DU CHERCHE MIDI",0.0,0.0
201500051328,12,11,15,11,1,75,106,2,5,1,3,BOULEVARD DU MONTPARNASS,0.0,0.0
201500051329,13,11,15,10,1,75,106,2,4,1,6,"20, RUE DE CONDE",0.0,0.0
201500051330,15,11,15,15,1,75,106,2,7,1,6,"6, PLACE EDMOND ROSTAND",0.0,0.0
201500051331,17,11,15,23,5,75,106,2,5,1,2,"80, BOULEVARD RASPAIL",0.0,0.0
201500051332,19,11,15,18,5,75,105,2,2,2,3,"100, BOULEVARD SAINT GER",0.0,0.0
201500051333,23,11,15,8,2,75,106,2,1,1,2,"73, RUE DE RENNES",0.0,0.0
201500051334,25,11,15,17,5,75,106,2,5,2,6,"1, RUE DU CHERCHE MIDI",0.0,0.0
201500051335,29,11,15,4,5,75,106,2,2,2,3,"120, BOULEVARD SAINT GER",0.0,0.0
201500051336,2,12,15,13,1,75,106,2,1,1,6,"02, AVENUE DE L OBSERVAT",0.0,0.0
201500051337,3,12,15,13,1,75,106,2,2,1,7,"65, RUE DE RENNES",0.0,0.0
201500051338,4,12,15,11,1,75,106,2,2,7,6,"90, BOULEVARD RASPAIL",0.0,0.0
201500051339,5,12,15,2,5,75,106,2,5,1,1,RUE DE RENNES,0.0,0.0
201500051340,7,12,15,10,1,75,106,2,1,1,3,"37, BOULEVARD DU MONTPAR",0.0,0.0
201500051341,8,12,15,9,1,75,106,2,2,1,6,"171, BOULEVARD DU MONTPA",0.0,0.0
201500051342,11,12,15,20,5,75,106,2,1,8,6,"9, RUE DE MEZIERES",0.0,0.0
201500051343,12,12,15,10,1,75,106,2,1,1,3,"37, BOULEVARD DU MONTPAR",0.0,0.0
201500051344,11,12,15,21,5,75,106,2,5,1,3,"108, BOULEVARD RASPAIL",0.0,0.0
201500051345,14,12,15,17,5,75,106,2,5,1,3,RUE DE VAUGIRARD,0.0,0.0
201500051346,14,12,15,20,5,75,106,2,1,1,6,"47, QUAI DES GRANDS AUGU",0.0,0.0
201500051347,16,12,15,20,5,75,106,2,2,8,3,BOULEVARD SAINT GERMAIN,0.0,0.0
201500051348,19,12,15,2,5,75,106,2,2,1,6,"1, RUE DE MEDICIS",0.0,0.0
201500051349,19,12,15,15,1,75,106,2,5,1,4,"53, RUE DE RENNES",0.0,0.0
201500051350,21,12,15,17,5,75,106,2,2,2,6,"22, BOULEVARD SAINT MICH",0.0,0.0
201500051351,23,12,15,19,5,75,106,2,2,1,6,"34, BOULEVARD SAINT MICH",0.0,0.0
201500051352,31,12,15,13,1,75,106,2,3,1,6,"18, BOULEVARD SAINT MICH",0.0,0.0
201500051353,4,1,15,17,5,75,107,2,7,1,6,"109, RUE DE GRENELLE",0.0,0.0
201500051354,14,1,15,9,1,75,107,2,3,1,3,"21, AVENUE BOSQUET",0.0,0.0
201500051355,15,1,15,23,5,75,107,2,1,1,6,"61, AVENUE DE BRETEUIL",0.0,0.0
201500051356,18,1,15,7,2,75,107,2,2,1,3,RUE DE BOURGOGNE,0.0,0.0
201500051357,19,1,15,17,2,75,107,2,7,1,6,"01, PLACE JOFFRE",0.0,0.0
201500051358,22,1,15,10,1,75,107,2,1,1,1,"73, QUAI D ORSAY",0.0,0.0
201500051359,23,1,15,12,1,75,107,2,2,1,6,"68, AVENUE BOSQUET",0.0,0.0
201500051360,25,1,15,6,2,75,107,2,3,1,1,BOULEVARD DES INVALIDES,0.0,0.0
201500051361,25,1,15,19,5,75,107,2,1,1,1,"35, AVENUE DE LA MOTTE P",0.0,0.0
201500051362,29,1,15,21,5,75,107,2,4,2,3,"91, AVENUE DE LA BOURDON",0.0,0.0
201500051363,30,1,15,14,1,75,107,2,1,1,4,"37, AVENUE BOSQUET",0.0,0.0
201500051364,31,1,15,5,5,75,107,2,3,2,6,"91, AVENUE DE LA BOURDON",0.0,0.0
201500051365,6,2,15,15,1,75,107,2,5,1,6,QUAI BRANLY,0.0,0.0
201500051366,7,2,15,11,1,75,115,2,1,1,6,"174, RUE LECOURBE",0.0,0.0
201500051367,9,2,15,8,2,75,107,2,1,1,6,"14, AVENUE BOSQUET",0.0,0.0
201500051368,9,2,15,9,1,75,107,2,7,1,7,"1, PLACE DES INVALIDES",0.0,0.0
201500051369,13,2,15,19,5,75,107,2,2,2,7,"1, PLACE DE L ECOLE MILI",0.0,0.0
201500051370,15,2,15,4,5,75,107,2,3,1,6,"1, AVENUE DE TOURVILLE",0.0,0.0
201500051371,19,2,15,6,5,75,115,2,1,1,3,"49, RUE LECOURBE",0.0,0.0
201500051372,20,2,15,17,1,75,107,2,3,2,6,"4, BOULEVARD DES INVALID",0.0,0.0
201500051373,22,2,15,16,1,75,107,2,5,1,3,"4, AVENUE DE TOURVILLE",0.0,0.0
201500051374,24,2,15,9,1,75,107,2,7,1,3,"1, PLACE DE L ECOLE MILI",0.0,0.0
201500051375,25,2,15,12,1,75,107,2,1,8,6,"19, RUE AUGEREAU",0.0,0.0
201500051376,25,2,15,19,5,75,107,2,7,2,3,PLACE DE LA RESISTANCE,0.0,0.0
201500051377,4,3,15,3,5,75,107,2,1,1,6,PONT DE LA CONCORDE,0.0,0.0
201500051378,4,3,15,13,1,75,107,2,3,1,2,QUAI BRANLY,0.0,0.0
201500051379,6,3,15,2,5,75,107,2,7,1,6,PLACE DES INVALIDES,0.0,0.0
201500051380,7,3,15,17,1,75,107,2,1,1,6,VOIE EXPRESS RIVE GAUCHE,0.0,0.0
201500051381,8,3,15,23,5,75,107,2,2,1,6,"237, BOULEVARD SAINT GER",0.0,0.0
201500051382,9,3,15,16,1,75,107,2,1,2,3,QUAI D ORSAY,0.0,0.0
