Num_Acc,jour,mois,an,hr,condition_eclairage,departement,commune,condition_agglomeration,intersection,condition_atmosphere,type_collision,adresse,lattitude,longitude
202000019625,9,8,2020,17,1,49,49328,1,1,1,6,ANGERS (ROUTE D') D 952,47.283,-0.0946
202000019626,7,10,2020,13,1,93,93059,2,1,1,2,JEAN MERMOZ (N°59 AU 185),48.96345,2.36026
202000019627,8,8,2020,13,1,49,49267,2,1,1,7,BEAUFORT ROUTE,47.46702,-0.47619
202000019628,7,10,2020,8,1,93,93070,2,1,2,3,MICHELET(AV):N°1AU 103,48.913277,2.3443093
202000019629,7,8,2020,12,1,49,49267,2,1,1,2,HUIT MAI 1945,47.4612,-0.50155
202000019630,6,10,2020,13,1,93,93066,2,1,1,3,"""POULLAIN AUGUSTE, NR 1 A 51""",48.940794,2.3551694
202000019631,9,8,2020,22,5,44,44172,1,1,1,6,PERIPHERIQUE,47.2388,-1.4848
202000019632,9,8,2020,3,5,44,44020,2,6,1,7,Route de Pornic,47.1877,-1.587
202000019633,7,8,2020,12,1,41,41018,2,2,1,3,VENDOME (AVENUE DE),47.6104,1.308308
202000019634,7,10,2020,21,5,93,93048,2,1,1,-1,ARISTIDE BRIAND (BOULEVARD),48.8735052,2.4540315
202000019635,5,8,2020,19,1,41,41018,2,3,1,3,LATTRE DE TASSIGNY (RUE DU MARECHAL DE),47.58679,1.33709
202000019636,7,10,2020,19,1,93,93061,2,9,1,3,PERI GABRIEL RUE,48.8865189,2.407374
202000019637,8,8,2020,20,1,40,40279,2,1,1,6,RESISTANCE (AVE DE LA),43.72612,-1.07351
202000019638,10,8,2020,10,1,37,37261,2,1,1,6,PONT CHER (AVENUE DE),47.3682618,0.6763548
202000019639,10,8,2020,17,1,35,35238,2,3,1,3,CHATEAUGIRON (DE),48.0951,-1.63787
202000019640,7,10,2020,12,1,93,93014,2,2,8,6,A LL DE GAGNY / ALL HENRI BARBUSSE,48.906584,2.5495104
202000019641,7,10,2020,9,1,93,93047,2,1,2,6,VAUCANSON  (AVENUE),48.9014286,2.5855787
202000019642,10,8,2020,17,1,35,35238,2,2,1,3,CHATEAUGIRON (DE),48.09521,-1.6376
202000019643,7,10,2020,8,1,93,93005,2,2,2,3,BRUNETIERE (RUE),48.935929,2.4846525
202000019644,8,8,2020,20,2,34,34032,2,6,1,3,LOIC CARADEC (RUE),43.36421,3.20919
202000019645,7,10,2020,19,5,92,92073,2,1,8,7,VAL D'OR (RUE DU),48.8597503,2.2157688
202000019646,10,8,2020,19,1,33,33249,2,2,1,3,AVE DU PDT SALVADOR ALLENDE / RUE EDOUARD HERRIOT,44.86688,-0.52056
202000019647,10,8,2020,19,1,33,33529,1,1,1,3,BISCAROSSE (AVE) DUNE VERS BISCA,44.58544,-1.20761
202000019648,10,8,2020,23,5,32,32013,2,1,1,7,PREMIERE ARMEE FRANCAISE (AVENUE DE LA),43.65275,0.57324
202000019649,6,10,2020,21,5,92,92049,2,2,1,3,BARBES RUE,48.8174,2.3268
202000019650,7,8,2020,13,1,31,31555,1,1,1,6,AV DE GRANDE BRETAGNE,43.60527,1.40338
202000019651,9,8,2020,1,5,31,31555,1,1,1,2,VA007331 A620,43.60565,1.40407
202000019652,8,8,2020,23,5,31,31555,2,1,1,6,RTE DE SEYSSES,43.5670966,1.4120167
202000019653,7,8,2020,19,1,31,31555,2,1,1,1,CHE DE TUCAUT,43.5476357,1.3852376
202000019654,7,8,2020,16,1,31,31555,2,1,1,3,LATTRE DE TASSIGNY (AV DU MARECHAL DE) D,43.5774,1.43637
202000019655,7,10,2020,22,5,92,92024,2,3,1,3,VILLENEUVE (RUE) DE (55 A 87BIS),48.90773,2.31729
202000019656,10,8,2020,16,1,30,30189,2,1,1,2,TRIAIRE SERGENT (BOULEVARD),43.8282,4.3596
202000019657,7,10,2020,17,1,92,92060,2,2,1,6,EDOUARD HERRIOT (AVENUE) RD60,48.78235,2.25894
202000019658,10,8,2020,7,1,29,29019,2,6,1,3,D112 - Rd Pt Pen Ar Ch'Leuz,48.4149159,-4.4789842
202000019659,7,10,2020,22,3,60,60371,1,1,8,6,D150,49.594273,1.843235
202000019660,6,10,2020,8,2,28,28075,1,1,1,6,N10,48.045023,1.315192
202000019661,10,8,2020,17,1,28,28085,2,1,1,2,ALLONNES (RUE D'),48.43674,1.50512
202000019662,8,10,2020,15,1,28,28358,1,1,1,6,D906,48.498162,1.500771
202000019663,10,8,2020,23,5,27,27229,2,2,1,3,PASSOT (RUE),49.02642,1.1572
202000019664,8,10,2020,8,1,62,62571,2,1,1,6,252 Avenue de la Plage,50.459888,1.591714
202000019665,8,8,2020,3,4,22,22360,1,6,1,7,ROND POINT DE BREZILLET,48.49349,-2.76165
202000019666,8,8,2020,0,3,14,14557,2,1,1,6,BRIQUETTERIE (CHEMIN DE LA),49.34162,0.09651
202000019667,24,9,2020,17,1,62,62261,2,1,1,2,939,50.509402,1.62486
202000019668,8,10,2020,17,1,37,37233,1,1,1,2,A10,47.3972151,0.7083304
202000019669,4,10,2020,11,1,62,62176,2,1,3,1,100 Route Nationale,50.499431,1.694535
202000019670,6,10,2020,8,1,34,34095,1,1,1,3,D613,43.56088,3.799124
202000019671,8,10,2020,7,2,24,24029,1,1,1,2,A89 -PK73+500 - sesn BORDEAUX/BRIVE,45.007114,0.273832
202000019672,6,10,2020,17,1,35,35173,1,1,1,1,Maubusson,48.225427,-1.656693
202000019673,4,10,2020,5,3,19,19125,1,1,2,6,Maleze,45.277121,1.993847
202000019674,10,8,2020,19,1,13,13215,2,1,1,6,ODETTE JASSE (rue),43.3415493,5.3721049
202000019675,8,10,2020,19,3,74,74314,1,1,1,1,D1206,46.104021,5.956714
202000019676,4,10,2020,18,2,80,80692,2,1,2,6,Rue de Port le Grand,50.177427,1.767023
202000019677,8,10,2020,11,1,61,61473,1,1,2,1,D916,48.690153,-0.161834
202000019678,10,8,2020,17,1,13,13201,2,1,1,6,STALINGRAD (SQUARE),43.2990837,5.3853406
202000019679,9,8,2020,23,5,13,13207,2,1,1,3,CHARLES LIVON (BOULEVARD),43.2922272,5.3644836
202000019680,9,8,2020,18,1,11,11069,2,1,1,6,MELLIES JEAN,43.206124,2.316125
202000019681,8,8,2020,16,1,11,11069,2,4,1,1,LIMOUX -ROUTE DE - JUSQU'A LA ROCADE,43.19927,2.32713
202000019682,10,8,2020,11,1,09,09225,2,1,1,2,CARMES RUE DES,43.11644,1.60891
202000019683,7,10,2020,8,1,47,47052,2,1,2,-1,Route de Marmande,44.3213982,0.0948947
202000019684,9,8,2020,19,1,75,75119,2,1,1,2,BOULEVARD PERIPHERIQUE,48.890069,2.396274
202000019685,10,8,2020,19,1,75,75119,2,2,1,3,BOULEVARD DE LA VILLETTE,48.884296,2.367561
202000019686,10,8,2020,18,1,75,75115,2,2,1,3,RUE SAINT CHARLES,48.848111,2.286801
202000019687,10,8,2020,22,3,75,75108,2,5,1,6,RUE DE MADRID,48.878234,2.319862
202000019688,10,8,2020,11,1,94,94065,2,3,1,1,CHARLES LINDBERGH (AV),48.75108,2.35368
202000019689,7,10,2020,18,1,31,31377,1,1,1,1,Sabatery,43.423689,1.720573
202000019690,10,8,2020,7,1,94,94038,2,1,1,6,LARROUMES (AV),48.7756,2.3259
202000019691,8,8,2020,22,5,94,94033,2,1,1,2,MARECHAL DE LATTRE DE TASSIGNY (AV DU),48.85472,2.4931
202000019692,10,8,2020,22,5,94,94022,2,1,1,6,A J GABRIEL (ALL),48.76514,2.4004595
202000019693,9,8,2020,22,5,93,93078,2,1,1,6,BD CIRCULAIRE,48.94745,2.55845
202000019694,10,8,2020,14,1,93,93070,2,1,1,3,R DES ROSIERS,48.90425,2.33877
202000019695,10,8,2020,17,1,93,93039,1,1,1,6,MARINE (QUAI DE LA ),48.9464463,2.3279555
202000019696,10,8,2020,14,1,93,93066,2,1,1,6,R DE LA REPUBLIQUE,48.9367,2.35319
202000019697,9,8,2020,5,2,93,93077,2,1,1,6,AV DE ROSNY,48.88276,2.49841
202000019698,10,8,2020,16,1,93,93055,2,9,7,3,JEAN JAURES (AVENUE) (178/204),48.91594,2.40544
202000019699,10,8,2020,19,1,93,93051,2,9,1,3,VERGERS (IMPASSE),48.84426,2.55159
202000019700,10,8,2020,13,1,93,93006,2,2,1,3,RIGONDES RUE DES,48.87359,2.43368
202000019701,10,8,2020,12,1,93,93027,2,9,1,3,R RATEAU,48.92491,2.40458
202000019702,10,8,2020,4,5,93,93057,2,1,1,6,BRIAND (AV. ARISTIDE) 214A 236,48.9103999,2.5114321
202000019703,8,10,2020,15,1,31,31528,1,2,1,3,Quartier Micous,43.237746,0.739915
202000019704,7,10,2020,19,1,15,15162,1,1,1,6,Roches Hautes,45.291909,2.627974
202000019705,8,10,2020,11,1,66,66161,2,1,1,6,Route de Mont-Louis à Perpignan (Pont),42.606707,2.400968
202000019706,8,10,2020,11,1,14,14754,1,1,1,1,Route de Touques,49.301275,0.026774
202000019707,11,8,2020,17,1,34,34069,2,1,1,7,14 Boulevard Gambetta,43.393677,3.101974
202000019708,7,10,2020,19,2,09,09064,2,1,1,6,16 Le Village,42.800006,1.647284
202000019709,8,10,2020,7,2,60,60642,1,1,8,1,D16,49.484168,3.009562
202000019710,6,10,2020,17,1,43,43185,1,3,3,3,Intersection RD14/RD76,45.416286,3.301284
202000019711,7,10,2020,16,1,85,85160,2,2,1,1,Rue Edouard de Monti,46.588605,-1.399089
202000019712,7,10,2020,18,1,27,27090,2,1,1,2,"D313, rue de Bourgtheroulde",49.296479,0.91848
202000019713,7,10,2020,7,2,17,17087,1,1,1,4,D739,45.969855,-0.655446
202000019714,7,10,2020,16,1,30,30350,2,1,1,6,Cote d'Aulas,43.992869,3.594439
202000019715,7,10,2020,12,1,30,30227,2,1,1,6,Rue de la République,44.260549,4.198392
202000019716,10,8,2020,18,1,49,49110,1,1,1,3,RD 323,47.542353,-0.4004
202000019717,8,10,2020,6,3,76,76533,1,1,2,2,A131,49.495242,0.2589
202000019718,8,10,2020,10,1,18,18141,1,9,8,1,A71,47.156951,2.183383
202000019719,8,10,2020,1,5,69,69244,2,1,1,3,19 Avenue Victor Hugo,45.7700868,4.7886149
202000019720,8,10,2020,11,1,68,68278,2,1,1,6,38 rue albert schweitzer,47.754812,7.38425
202000019721,11,8,2020,11,1,28,28261,1,1,1,6,"Autoroute A 11, PK 091+000",48.269712,1.158457
202000019722,11,8,2020,4,3,71,71090,1,1,1,6,A6,46.2129471,4.7852647
202000019723,10,8,2020,17,1,65,65104,1,1,2,1,RD 632,43.251865,0.134507
202000019724,21,7,2020,16,1,34,34123,1,1,1,6,200 Allee de l'Europe,43.617249,3.795821
202000019725,8,10,2020,9,1,38,38053,1,1,1,2,A43,45.604911,5.248804
202000019726,9,8,2020,22,3,77,77405,1,1,6,6,D31,48.905521,3.168526
202000019727,10,8,2020,12,1,57,57046,1,1,1,2,D36,48.984667,7.492381
202000019728,6,8,2020,18,1,19,19057,1,1,1,7,Départementale 38,45.057516,1.663833
202000019729,11,8,2020,11,1,74,74011,2,1,1,5,ROUTE DE THONES,45.922265,6.17588
202000019730,10,8,2020,17,1,79,79002,1,1,1,6,,46.702737,-0.32264
202000019731,11,7,2020,17,1,42,42052,2,1,1,6,Boulevard Thiers,46.159483,4.168673
202000019732,9,8,2020,16,1,46,46236,1,1,1,1,D23,44.77438,1.509323
202000019733,19,7,2020,10,1,46,46045,1,1,1,6,D19,44.453772,1.819224
202000019734,11,8,2020,11,1,47,47320,1,1,1,7,Joie,44.317423,0.212222
202000019735,10,8,2020,16,1,39,39390,1,1,1,7,,46.597825,5.647463
202000019736,10,8,2020,21,3,38,38118,1,1,1,3,Route de Rives,45.39745,5.46707
202000019737,3,8,2020,15,1,03,03289,2,1,1,7,1 Route de Boucé,46.3650214,3.5275265
202000019738,10,8,2020,10,1,15,15026,1,1,1,7,Route départementale 39,45.013262,2.780228
202000019739,7,10,2020,11,1,987,98729,1,1,1,1,PK 11+100 RT 91 Haumi,-17.533189,-149.838611
202000019740,8,10,2020,0,3,988,98804,1,9,1,6,Route de la Crouen et d'Emma,-21.538799,165.888491
202000019741,11,8,2020,15,1,15,15063,1,1,1,1,D922,45.142102,2.398058
202000019742,8,10,2020,7,2,66,66069,1,1,1,1,D117,42.780276,2.807432
202000019743,8,10,2020,17,1,83,83112,2,1,1,1,26 Boulevard Jean Jaurès,43.183566,5.709124
202000019744,3,10,2020,23,3,13,13027,1,1,1,6,"4382 Route de Tarascon,",43.863673,4.798344
202000019745,11,8,2020,9,1,01,01042,1,1,1,7,D933,46.225929,4.833988
202000019746,7,10,2020,19,2,42,42304,1,2,1,3,Route de la Devalla,45.535904,4.150139
202000019747,8,10,2020,19,5,69,69040,2,1,1,3,3 Chemin du Tronchon,45.801894,4.783795
202000019748,6,10,2020,19,3,81,81093,1,1,3,6,A68,43.8881622,2.0167997
202000019749,11,9,2020,18,1,29,29247,1,1,1,3,24 Route de la Véronique,47.948665,-3.997163
202000019750,8,10,2020,0,3,02,02031,1,1,2,7,Rue de Brunehamel,49.826578,4.200683
202000019751,7,10,2020,15,1,13,13216,1,1,1,5,A55-Sens Martigues vers Marseille,43.35414,5.34813
202000019752,7,10,2020,8,2,13,13117,1,1,1,2,A7-Sens Lyon vers Marseille,43.46889,5.23384
202000019753,7,10,2020,15,1,69,69256,1,1,1,2,A42     0.560 A 4.020,45.80385,4.92623
202000019754,3,10,2020,14,1,69,69296,1,1,1,2,A7   10.992 A 13.970,45.64303,4.82843
202000019755,5,10,2020,9,1,62,62274,1,1,1,4,AUTOROUTE A1,50.432976,2.978711
202000019756,17,5,2020,20,3,976,97611,2,1,1,1,m'tsapere-Nationale 2 (route),-12.780951,45.231999
202000019757,30,7,2020,13,1,76,76351,2,6,1,6,AMIRAL MOUCHEZ (BD),49.48546,0.13683
202000019758,2,7,2020,17,1,59,59507,1,1,1,2,AUTOROUTE A1,50.6031398,3.1019613
202000019759,25,5,2020,22,3,976,97611,2,1,1,6,m'tsapere-Nationale 2 (route),-12.7891717,45.2243883
202000019760,7,10,2020,1,3,974,97416,1,9,1,6,RN1(BRETELLE ACCES),-21.2988,55.4194
202000019761,6,10,2020,20,3,974,97416,1,9,1,-1,ZONE (ALLEE DE LA),-21.31892,55.47265
202000019762,6,10,2020,16,1,973,97302,2,9,1,3,SCHOELCHER (RUE),4.9421388,-52.3317271
202000019763,6,10,2020,12,1,973,97302,2,1,1,3,VOLTAIRE(AVENUE),4.9415296,-52.3257888
202000019764,6,10,2020,8,1,69,69383,2,2,2,3,LOUIS                               (R ),45.7497251,4.8897918
202000019765,10,8,2020,17,1,06,06144,1,9,1,6,Soun Dal Pra,43.94494,7.162957
202000019766,5,10,2020,9,1,972,97209,1,6,2,2,DEPARTEMENTALE 13 (ROUTE ),14.62737,-61.04019
202000019767,6,10,2020,15,1,69,69389,2,9,2,3,JAYR                                (QU),45.7804653,4.8090394
202000019768,6,10,2020,13,1,69,69034,2,1,1,2,BELLEVUE                            (QU),45.78743,4.85245
202000019769,9,8,2020,11,1,14,14257,2,1,1,6,19 Rue d'Aunay,49.096069,-0.512061
202000019770,6,10,2020,8,1,2B,2B033,2,6,1,3,IMPERIALE - ROUTE,42.666,9.43938
202000019771,5,8,2020,20,1,53,53120,1,1,1,7,D240,48.207826,-0.305434
202000019772,5,10,2020,4,5,95,95277,1,1,3,6,RD 317,48.986128,2.471653
202000019773,10,8,2020,12,1,21,21155,1,1,1,1,12 Rue de l'Eglise,47.162805,4.645886
202000019774,5,10,2020,23,5,95,95450,2,9,1,6,DAGNAUDES (CHEMIN DES),49.018445,2.0538373
202000019775,6,8,2020,17,1,40,40046,2,3,1,2,Avenue Henri Guillaumet,44.390793,-1.168043
202000019776,3,10,2020,21,5,89,89287,2,1,3,3,ARISTIDE BRIAND (RUE),48.19303,3.25928
202000019777,10,8,2020,22,5,85,85234,2,6,1,3,D38b,46.793596,-2.030958
202000019778,5,10,2020,17,1,87,87085,1,1,3,6,AUTOROUTE A20,45.83914,1.28115
202000019779,5,10,2020,15,1,87,87085,2,1,2,6,GAMBETTA (BOULEVARD),45.82776,1.25799
202000019780,2,8,2020,15,1,27,27512,2,1,1,2,route de thiberville,49.171197,0.475373
202000019781,6,10,2020,11,1,86,86194,2,1,2,6,Avenue du Recteur Pineau,46.5681,0.3867
202000019782,10,8,2020,16,1,87,87003,1,3,7,3,lieu-dit la poste,46.24044,1.381368
202000019783,6,8,2020,11,1,86,86066,2,2,5,3,Rue de Thuré,46.817244,0.53167
202000019784,11,8,2020,14,1,48,48121,1,1,1,6,route de Prunieres,44.827429,3.335456
202000019785,9,8,2020,23,5,08,08362,2,3,1,6,Rue Jean Mermoz,49.514761,4.374962
202000019786,6,10,2020,16,1,83,83137,2,1,1,6,CARTIER (AVE JACQUES),43.1120012,5.9416884
202000019787,10,8,2020,15,1,24,24294,1,1,1,3,A89,44.982103,0.144625
202000019788,6,10,2020,9,1,83,83062,1,1,1,-1,ASTOURET (CHEMIN D'),43.11506,6.04108
202000019789,6,10,2020,16,1,81,81033,1,1,2,7,RESSEGUIER ( RUE ADRIEN),44.0369033,2.1397
202000019790,10,8,2020,19,1,73,73256,1,1,2,2,A43 péage de ST MICHEL DE MAURIENNE,45.218736,6.458928
202000019791,6,10,2020,14,1,78,78502,2,1,8,6,SAINT GERMAIN (AVENUE DE),48.88446,2.1062
202000019792,10,8,2020,12,1,74,74010,2,6,1,3,164 Chemin des Pres Bouvaux,45.890699,6.086994
202000019793,5,10,2020,15,1,78,78643,2,3,3,3,TRIEL AVENUE DE,48.97891,1.99179
202000019794,11,8,2020,3,3,82,82037,1,1,1,2,A20,44.152775,1.513249
202000019795,10,8,2020,18,1,53,53267,1,1,1,7,A81,48.057588,-0.489664
202000019796,10,8,2020,7,1,47,47046,1,1,1,2,A62,44.373669,0.234688
202000019797,10,8,2020,13,1,13,13001,1,1,1,5,Aix-Pont de l'Arc (Embranchement d'autoroute),43.511857,5.442064
202000019798,6,10,2020,17,1,71,71475,1,9,2,5,DEPARTEMENTALE 977,46.7411226,4.8122195
202000019799,10,8,2020,6,2,13,13058,1,1,5,2,D27,43.692794,4.800253
202000019800,6,10,2020,15,1,69,69290,1,1,8,5,LYON (DE) (D318)                   (RO),45.69943,4.9213
202000019801,6,10,2020,7,2,69,69029,2,1,2,6,CAMILLE ROUSSET                     (AV),45.735682,4.910684
202000019802,2,10,2020,17,1,67,67447,2,1,8,6,CRONENBOURG (RUE DE),48.60518,7.73455
202000019803,2,10,2020,7,1,67,67482,2,3,2,3,RHIN (AVENUE DU),48.56961,7.78089
202000019804,5,10,2020,15,1,66,66136,2,1,1,1,ROSERAIE (CHEMIN DE LA),42.69312,2.94385
202000019805,3,10,2020,19,1,66,66136,2,1,1,6,R D 900,42.6824,2.85636
202000019806,5,10,2020,7,2,66,66136,2,1,1,3,JOFFRE (AVENUE DU MARECHAL CD 88),42.71654,2.88784
202000019807,24,7,2020,7,1,34,34340,1,1,1,3,A9,43.722134,4.147682
202000019808,4,10,2020,1,5,66,66136,2,1,1,2,JOFFRE (AVENUE DU MARECHAL CD 88),42.71064,2.89018
202000019809,23,9,2020,15,1,66,66136,2,1,1,6,CAMUS AVENUE ALBERT,42.6930714,2.904194
202000019810,6,10,2020,15,1,65,65100,1,1,2,2,BORDEAUX (ROUTE DE) CD 935,43.269086,0.070918
202000019811,5,10,2020,7,5,65,65440,2,6,1,2,ROND-POINT ALSTOM,43.22286,0.09159
202000019812,28,9,2020,7,3,62,62083,2,1,2,6,HAILLICOURT (RUE DES),50.461846,2.612466
202000019813,30,9,2020,19,1,62,62724,2,2,1,3,FOSSE DEUX ( BOULEVARD),50.40342,2.91414
202000019814,21,12,2020,21,5,93,93064,2,1,1,6,PERI (BOULEVARD GABRIEL) 39 / 44 - FIN,48.87745,2.4783001
202000019815,21,12,2020,8,2,93,93049,2,1,2,2,VOISE (RUE),48.86169,2.51055
202000019816,21,12,2020,6,5,93,93050,2,2,3,3,R ONZE NOVEMBRE / R GLYCINES,48.85902,2.52645
202000019817,21,12,2020,3,5,93,93007,2,6,1,6,JACQUES DECOUR (BOULEVARD),48.9248238,2.4743177
202000019818,21,12,2020,21,5,93,93066,2,1,2,2,COLONEL FABIEN (AVENUE),48.9452663,2.3516665
202000019819,21,12,2020,12,1,92,92036,2,8,2,7,FELICIE (RUE),48.9327048,2.2972946
202000019820,20,12,2020,19,5,92,92036,2,1,1,4,PIERRE DE COUBERTIN PROLONGE,48.9297173,2.2844763
202000019821,21,12,2020,12,1,92,92012,2,6,2,6,QUATRE CHEMINEES (RUE DES),48.8334743,2.2435123
202000019822,21,12,2020,11,1,92,92012,2,1,2,6,REINE (ROUTE DE LA) 1/37- 6/80,48.83989,2.23784
202000019823,20,12,2020,15,1,91,91613,1,1,1,7,D160,48.379364,1.997602
202000019824,22,12,2020,12,1,42,42338,1,2,1,-1,Route de Perreux,46.072955,4.118907
202000019825,21,12,2020,10,1,51,51217,2,7,2,7,Rue du Faubourg de Chavenay,49.0733011,3.6400745
202000019826,21,12,2020,16,1,972,97214,1,1,1,6,chemin vallon,14.822406,-61.053075
202000019827,22,12,2020,6,2,972,97204,1,1,2,1,Nationale 2,14.679482,-61.164687
202000019828,20,12,2020,22,5,54,54378,2,1,8,7,RD 173,49.482483,5.665783
202000019829,22,12,2020,8,5,22,22093,1,1,1,5,RN 12 - PR 39+200,48.457327,-2.515697
202000019830,20,12,2020,19,3,974,97410,1,1,1,6,Chemin de Ceinture,-21.099836,55.710534
202000019831,22,12,2020,16,2,42,42271,1,1,8,1,Route de la Revolanche,45.469251,4.546537
202000019832,17,12,2020,16,1,65,65272,1,1,1,3,RD 817 - PR036.500 sens Tournay / Tarbes,43.200468,0.195876
202000019833,15,12,2020,8,2,72,72200,2,9,1,6,16 Rue Jean Fouassier,47.892651,0.197904
202000019834,22,12,2020,10,1,08,08402,1,1,8,2,A34,49.570288,4.474096
202000019835,19,12,2020,15,1,62,62376,2,1,1,2,379 Rue des Prés,50.55876,2.572384
202000019836,22,12,2020,12,1,83,83089,1,1,1,1,D3,43.49003,5.817521
202000019837,22,12,2020,8,2,51,51165,1,1,3,7,N4,48.7292765,3.8952102
202000019838,21,12,2020,21,3,56,56101,2,1,2,1,Rue du Blavet,47.864025,-3.093939
202000019839,22,12,2020,7,4,76,76752,2,1,2,6,22 Rue Jacques Ferny,49.668176,0.897135
202000019840,21,12,2020,18,3,65,65184,1,1,1,6,D939 Route de Lannemezan,43.184683,0.400958
202000019841,22,12,2020,7,2,11,11258,1,1,5,5,Fresquet RD 607,43.2133527,2.9356027
202000019842,21,12,2020,18,5,11,11397,2,1,2,7,Route de Narbonne,43.20469,2.43871
202000019843,22,12,2020,8,1,89,89251,1,2,2,3,D955,47.779823,3.295566
202000019844,21,12,2020,16,1,76,76619,1,1,2,1,D22,49.997231,1.357538
202000019845,22,12,2020,18,3,61,61345,1,1,3,6,LES GROIS,48.436946,0.824018
202000019846,21,12,2020,15,1,55,55543,2,1,2,4,55 Rue de Ligny,48.701492,5.302236
202000019847,21,12,2020,19,3,49,49018,1,2,2,3,D 61,47.527902,-0.151674
202000019848,20,12,2020,14,1,42,42061,2,4,2,1,Rue de la Salette,45.979772,3.919737
202000019849,21,12,2020,15,1,86,86245,1,1,8,1,Lieu dit champ fleury,46.771386,0.655263
202000019850,22,12,2020,18,5,38,38499,2,3,1,1,D529,44.914363,5.782569
202000019851,21,12,2020,18,5,03,03071,1,2,8,3,La Croix Rose,46.3675184,3.6219148
202000019852,22,12,2020,13,1,03,03047,1,2,1,3,Lieu Dit 4 Routes,46.2253011,2.7635198
202000019853,21,12,2020,22,3,43,43216,1,6,1,6,Rond point de la zone artisanale de Nolhac - intersection entre la RN 102 et la RD 906,45.103335,3.811505
202000019854,21,12,2020,18,5,10,10268,2,1,2,2,30 Route de Bray,48.486651,3.492472
202000019855,20,12,2020,21,5,53,53265,2,1,8,7,17 Rue du Tertre Blanc,48.096741,-0.264906
202000019856,22,12,2020,14,1,40,40228,1,3,1,1,D15,43.62914,-0.820788
202000019857,13,12,2020,16,3,72,72115,1,1,3,6,A28 PK 50,47.65105,0.457499
202000019858,22,12,2020,14,1,57,57660,1,1,2,4,A320,49.194998,6.932802
202000019859,22,12,2020,10,1,91,91085,1,1,2,3,ROUTE NATIONALE RN20,48.572763,2.166791
202000019860,22,12,2020,19,3,34,34298,1,1,5,6,A9 PK 165+230 sens 2,43.306302,3.239851
202000019861,20,12,2020,19,3,13,13032,1,6,8,6,Zone Industrielle les Jalassieres,43.543828,5.358989
202000019862,21,12,2020,21,3,27,27351,1,1,8,2,A13,49.255061,1.159058
202000019863,22,12,2020,10,1,27,27413,2,1,1,6,d130,49.295817,0.663439
202000019864,21,12,2020,20,3,04,04063,1,1,1,7,RD 4096,43.771772,5.764464
202000019865,21,12,2020,15,1,68,68063,2,1,8,6,14 Faubourg de Belfort,47.796371,7.172565
202000019866,9,10,2020,21,5,67,67497,2,1,1,6,1 Rue Principale,48.811994,7.661976
202000019867,21,12,2020,21,5,73,73261,2,3,2,6,D1006  - 25 rue du Temple,45.2197559,6.4657036
202000019868,16,12,2020,10,1,38,38468,2,1,1,6,Rue de Perrier,45.342252,4.807602
202000019869,20,12,2020,16,1,62,62201,1,9,3,3,RD 940,50.570742,1.60443
202000019870,21,12,2020,14,1,13,13001,1,1,1,6,A51-Sens Aix en Provence vers Marseille,43.51599,5.43336
202000019871,21,12,2020,6,5,13,13055,1,1,1,3,A507 sens Marseille - Aubagne,43.3246215,5.422291
202000019872,17,12,2020,13,1,83,83137,1,1,1,5,A57,43.12132,5.95331
202000019873,21,12,2020,14,1,33,33013,1,1,2,4,ROUTE NATIONALE 230,44.866661,-0.50389
202000019874,21,12,2020,20,3,91,91064,1,1,2,7,RN 118,48.74986,2.22091
202000019875,21,12,2020,12,1,91,91661,1,1,2,5,AUTOROUTE A10,48.70684,2.25053
202000019876,21,12,2020,13,1,91,91340,1,1,2,6,RN 104,48.609181,2.431985
202000019877,8,10,2020,9,1,38,38185,2,1,1,6,Rue des Alliés,45.17221,5.72254
202000019878,19,12,2020,2,5,988,98818,2,1,1,6,VE1 SENS SUD/NORD,-22.25168,166.44919
202000019879,20,2,2020,21,5,974,97409,2,1,1,6,ROCADE SUD(RUE),-20.97523,55.64731
202000019880,19,12,2020,9,1,974,97409,2,9,1,3,Rue Rocade Sud,-20.971744,55.652522
202000019881,19,12,2020,17,1,974,97407,1,9,1,2,ROUTE NATIONALE N° 1,-20.95601,55.31079
202000019882,20,12,2020,15,1,973,97302,2,6,1,3,GIRATOIRE MARINGOUINS,4.9077088,-52.3225379
202000019883,20,12,2020,20,5,69,69276,2,1,1,6,Rue du Dauphiné,45.6644,4.85406
202000019884,19,12,2020,22,5,69,69259,2,2,2,6,PARILLY (DE)                        (BD),45.7114473,4.9020044
202000019885,19,12,2020,20,5,69,69383,2,2,2,3,BONNEFOI                            (R ),45.75506,4.84571
202000019886,18,12,2020,0,5,972,97213,1,2,1,3,ROUTE DEPARTEMENTALE 3,14.6130835,-60.9948349
202000019887,15,12,2020,19,5,69,69202,2,2,3,3,11 NOVEMBRE (DU)                    (AV),45.73603,4.79555
202000019888,19,12,2020,19,5,69,69382,2,9,2,4,PERRACHE                            (QU),45.7356315,4.8193663
202000019889,19,12,2020,14,1,69,69389,2,1,2,6,PIERRE BAIZET                       (R ),45.79217,4.81513
202000019890,20,12,2020,17,5,2B,2B033,2,9,1,5,AV DE LA LIBERATION,42.48,9.44
202000019891,19,12,2020,10,1,971,97120,2,9,1,2,DUPLESSIS,16.23603,-61.53384
202000019892,18,12,2020,20,5,971,97101,2,4,1,1,BESSON,16.2395454,-61.5204841
