Num_Acc,category_route,regime_circulation,voie_reserve,profil_route,etat_surface,Infrastructure,situation,nb_voies
202000036156,3,2,0,3,1,0,1,2
202000036157,3,2,0,1,1,0,3,3
202000036158,3,2,0,1,1,0,3,2
202000036159,2,2,0,1,1,0,1,2
202000036160,3,2,0,1,1,0,1,2
202000036161,1,3,3,2,1,0,1,4
202000036162,1,3,0,1,1,0,3,4
202000036163,3,2,0,1,1,5,1,2
202000036164,3,2,0,1,1,0,1,2
202000036165,2,2,0,2,1,0,1,2
202000036166,2,2,0,4,1,0,1,2
202000036167,3,2,0,1,1,0,1,2
202000036168,4,-1,0,1,9,0,8,1
202000036169,3,2,0,1,1,0,1,2
202000036170,4,2,0,1,1,0,1,2
202000036171,3,2,0,2,1,0,1,2
202000036172,3,2,0,1,2,0,1,2
202000036173,3,2,0,1,1,9,8,2
202000036174,3,1,2,1,1,0,6,2
202000036175,3,2,0,3,1,0,1,2
202000036176,3,2,0,1,1,0,1,2
202000036177,3,2,0,1,1,0,1,2
202000036178,3,2,0,2,2,0,3,2
202000036179,4,2,0,2,1,0,1,2
202000036180,3,3,0,1,1,5,1,1
202000036181,2,2,0,1,1,0,3,2
202000036182,3,2,0,1,1,5,1,2
202000036183,3,2,0,1,1,0,3,2
202000036184,3,2,0,1,1,0,1,2
202000036185,3,2,0,1,1,0,1,2
202000036186,1,3,0,1,1,0,1,4
202000036187,1,1,0,2,1,3,1,4
202000036188,3,2,0,1,1,5,3,2
202000036189,6,-1,0,1,1,9,8,1
202000036190,1,3,0,1,1,0,1,5
202000036191,4,-1,1,1,1,6,5,1
202000036192,4,2,1,1,1,-1,1,2
202000036193,3,2,0,1,1,0,3,2
202000036194,4,2,0,1,1,0,1,2
202000036195,3,2,0,1,1,0,3,2
202000036196,1,1,0,1,1,0,1,1
202000036197,2,-1,0,2,1,0,1,4
202000036198,4,2,0,1,1,0,1,0
202000036199,4,1,1,1,1,0,1,1
202000036200,4,2,1,1,1,0,1,3
202000036201,4,2,0,1,1,0,1,2
202000036202,4,1,3,1,1,0,6,1
202000036203,4,4,0,1,1,0,6,2
202000036204,3,4,0,1,1,0,1,1
202000036205,4,2,0,1,1,9,1,2
202000036206,4,2,0,1,1,6,1,2
202000036207,3,3,0,2,1,0,1,2
202000036208,4,2,2,1,1,5,1,2
202000036209,4,2,0,1,1,0,8,2
202000036210,3,2,0,1,1,0,1,2
202000036211,4,2,0,2,1,5,1,2
202000036212,4,2,1,2,1,5,1,1
202000036213,2,3,0,1,1,0,1,4
202000036214,4,2,0,1,1,5,1,0
202000036215,3,2,0,1,1,0,3,2
202000036216,4,1,0,1,1,0,4,1
202000036217,4,2,0,1,1,0,1,2
202000036218,4,2,0,2,1,0,3,0
202000036219,4,1,3,2,1,-1,6,4
202000036220,4,3,3,1,1,-1,6,2
202000036221,4,3,0,1,1,0,1,2
202000036222,4,2,0,1,1,0,1,6
202000036223,4,1,0,2,1,0,1,2
202000036224,4,3,0,1,1,0,1,2
202000036225,4,1,0,1,1,0,1,1
202000036226,3,1,0,1,1,0,4,1
202000036227,4,2,0,1,1,6,1,2
202000036228,3,2,2,1,1,0,1,4
202000036229,3,2,0,1,1,0,1,2
202000036230,9,2,0,1,1,0,1,2
202000036231,4,-1,0,1,1,0,1,1
202000036232,3,2,3,1,1,0,1,6
202000036233,4,2,0,1,1,0,2,2
202000036234,4,3,0,1,1,0,1,2
202000036235,3,1,0,1,1,0,1,1
202000036236,3,1,0,1,1,0,1,2
202000036237,4,-1,0,1,2,5,1,2
202000036238,4,2,0,2,1,0,1,2
202000036239,4,2,0,1,1,0,1,2
202000036240,3,1,3,1,1,0,1,3
202000036241,3,-1,0,1,1,0,3,2
202000036242,3,2,0,1,1,0,3,2
202000036243,3,2,0,2,1,0,1,2
202000036244,3,2,0,2,1,0,1,2
202000036245,4,2,0,1,1,0,1,2
202000036246,4,2,0,1,1,0,1,2
202000036247,3,2,0,1,1,0,3,2
202000036248,4,2,0,2,1,0,1,2
202000036249,3,2,0,1,1,2,3,2
202000036250,3,2,0,2,1,0,1,2
202000036251,3,2,0,1,1,0,1,2
202000036252,3,2,0,1,1,0,1,2
202000036253,3,2,0,1,1,0,1,2
202000036254,2,2,0,1,1,0,1,2
202000036255,3,2,0,1,1,0,1,2
202000036256,3,2,0,1,2,0,1,2
202000036257,3,2,0,1,1,0,1,2
202000036258,1,3,0,1,1,0,1,2
202000036259,1,3,0,1,1,0,1,4
202000036260,1,1,0,1,1,0,2,4
202000036261,2,2,0,1,1,0,1,2
202000036262,5,-1,0,1,9,0,8,1
202000036263,5,-1,0,2,1,0,8,1
202000036264,3,2,0,1,1,0,1,2
202000036265,4,2,0,1,6,0,1,2
202000036266,3,2,0,3,1,0,3,2
202000036267,7,2,0,2,1,0,1,2
202000036268,3,2,0,2,1,0,3,2
202000036269,3,2,0,1,1,0,1,2
202000036270,2,3,0,2,1,0,1,4
202000036271,3,2,0,2,1,0,3,2
202000036272,3,2,0,2,1,0,1,2
202000036273,3,2,0,1,1,0,1,2
202000036274,3,2,0,1,2,0,1,2
202000036275,3,2,0,1,2,0,1,2
202000036276,3,2,0,3,1,2,1,2
202000036277,1,3,0,1,1,9,1,7
202000036278,1,1,0,1,1,1,1,2
202000036279,2,3,0,1,2,0,1,2
202000036280,1,3,0,1,1,0,1,4
202000036281,2,1,0,1,1,0,1,3
202000036282,1,3,0,1,1,0,1,1
202000036283,1,-1,0,1,2,0,1,4
202000036284,3,2,0,1,1,0,1,2
202000036285,3,1,3,1,1,0,6,3
202000036286,3,1,2,1,2,0,1,3
202000036287,4,-1,1,1,1,0,5,2
202000036288,4,2,0,1,1,0,1,2
202000036289,3,3,0,1,1,0,1,3
202000036290,3,2,0,1,1,0,1,2
202000036291,2,1,0,1,1,0,1,2
202000036292,3,2,0,3,1,0,3,2
202000036293,3,2,0,1,1,0,3,2
202000036294,3,3,0,2,1,0,8,4
202000036295,3,2,0,1,1,0,4,2
202000036296,3,2,0,1,1,0,1,2
202000036297,3,1,0,1,1,2,1,4
202000036298,3,2,0,1,1,0,1,1
202000036299,3,2,0,2,2,0,1,2
202000036300,2,2,3,1,1,-1,1,4
202000036301,3,2,0,2,1,0,1,4
202000036302,4,3,2,1,1,9,1,4
202000036303,4,2,0,1,1,0,1,2
202000036304,4,1,0,1,1,0,1,1
202000036305,3,2,0,1,1,9,1,2
202000036306,3,2,1,1,2,0,1,2
202000036307,4,1,0,1,1,0,1,1
202000036308,4,2,0,1,2,0,1,0
202000036309,3,2,0,1,2,0,1,2
202000036310,4,4,1,1,1,5,1,1
202000036311,4,1,0,1,1,0,1,1
202000036312,4,1,0,1,1,0,1,2
202000036313,4,2,0,1,1,0,1,2
202000036314,1,1,0,3,1,3,8,1
202000036315,4,2,0,1,2,0,1,2
202000036316,4,2,0,1,1,0,1,2
202000036317,4,2,0,1,1,0,1,2
202000036318,7,2,0,2,1,0,1,2
202000036319,3,2,0,1,1,5,4,2
202000036320,4,1,0,2,1,0,1,2
202000036321,4,1,0,1,1,1,1,4
202000036322,4,1,0,1,1,0,1,1
202000036323,4,1,0,1,1,1,1,4
202000036324,4,2,0,1,1,0,1,4
202000036325,4,2,0,1,1,1,1,3
202000036326,4,1,0,1,2,0,1,4
202000036327,4,2,0,2,1,0,1,2
202000036328,4,2,0,1,2,0,1,2
202000036329,4,1,0,1,1,0,1,2
202000036330,4,1,0,2,1,0,1,1
202000036331,4,1,0,1,2,9,1,1
202000036332,3,2,0,1,1,0,1,2
202000036333,3,2,0,1,1,0,1,2
202000036334,3,2,0,1,1,0,1,2
202000036335,3,3,3,1,2,0,1,4
202000036336,3,2,0,1,1,0,1,1
202000036337,3,2,0,1,2,0,1,2
202000036338,4,2,0,1,1,0,1,2
202000036339,3,3,0,1,2,0,1,4
202000036340,3,3,0,1,1,2,1,2
202000036341,3,2,1,2,1,0,5,2
202000036342,3,2,0,1,2,0,1,2
202000036343,3,1,0,1,2,5,1,2
202000036344,3,1,0,1,1,0,1,1
202000036345,3,1,0,1,1,0,1,1
202000036346,3,2,0,2,1,0,1,2
202000036347,3,2,0,3,1,0,1,2
202000036348,3,2,0,1,1,0,1,2
202000036349,3,2,0,2,2,0,1,2
202000036350,3,2,0,1,2,0,3,2
202000036351,3,2,0,1,1,2,8,2
202000036352,3,2,0,1,1,0,1,2
202000036353,3,2,0,1,2,0,4,2
202000036354,4,2,0,2,1,0,8,1
202000036355,3,2,0,1,1,0,1,2
202000036356,3,2,0,1,1,0,1,2
202000036357,3,2,0,2,1,0,1,2
202000036358,3,2,0,2,1,0,3,2
202000036359,3,2,0,1,1,0,1,2
202000036360,4,2,0,1,2,0,1,2
202000036361,3,2,0,1,1,5,8,2
202000036362,3,2,1,2,1,0,5,2
202000036363,3,2,0,1,1,0,1,2
202000036364,4,2,0,1,1,0,1,2
202000036365,3,2,0,1,1,0,1,2
202000036366,3,2,-1,1,2,0,1,-1
202000036367,7,2,0,2,1,0,1,2
202000036368,2,2,0,2,1,0,1,2
202000036369,3,2,0,2,1,0,1,2
202000036370,4,2,0,1,1,0,1,2
202000036371,4,1,3,2,1,0,1,4
202000036372,2,2,0,1,1,0,1,2
202000036373,2,2,0,1,1,9,1,3
202000036374,3,2,0,1,9,0,1,2
202000036375,3,1,0,1,1,0,8,2
202000036376,3,-1,0,1,1,0,4,1
202000036377,4,2,0,1,1,0,1,2
202000036378,4,2,0,1,1,0,1,2
202000036379,3,1,0,1,1,5,1,3
202000036380,4,-1,3,1,1,6,1,0
202000036381,4,2,1,1,1,0,1,2
202000036382,4,1,0,1,1,0,1,2
202000036383,3,1,0,1,1,9,1,2
202000036384,4,2,0,1,2,0,1,4
202000036385,6,-1,0,1,1,9,8,0
202000036386,3,2,0,1,1,0,1,2
202000036387,4,1,0,1,1,0,1,2
202000036388,4,2,0,1,1,0,1,2
202000036389,4,2,0,1,2,9,1,2
202000036390,3,2,0,1,9,0,1,2
202000036391,3,2,0,1,1,0,8,0
202000036392,4,1,1,1,1,0,1,2
202000036393,4,2,0,1,1,0,1,2
202000036394,4,2,1,1,1,0,5,2
202000036395,3,2,0,2,1,0,1,2
202000036396,4,2,0,1,1,5,1,2
202000036397,4,2,2,1,1,9,1,2
202000036398,3,2,0,1,2,0,1,2
202000036399,3,-1,0,1,1,0,1,2
202000036400,2,3,0,1,1,0,1,4
202000036401,3,1,0,1,1,0,1,2
202000036402,4,3,0,1,1,0,1,4
202000036403,4,3,1,1,1,5,1,4
202000036404,4,1,0,1,1,0,1,1
202000036405,1,3,0,1,1,0,1,6
202000036406,4,2,0,1,1,0,1,4
202000036407,3,-1,0,1,1,0,1,1
202000036408,3,2,0,1,2,0,1,3
202000036409,4,-1,0,1,1,0,4,2
202000036410,4,2,0,2,1,0,1,1
202000036411,3,2,2,1,1,5,1,2
202000036412,4,2,0,1,1,0,1,2
202000036413,3,3,0,1,1,0,1,4
202000036414,3,2,0,2,1,0,1,3
202000036415,3,1,0,1,1,9,1,3
202000036416,4,-1,0,1,1,0,1,2
202000036417,3,2,0,1,1,0,1,2
202000036418,3,2,0,1,2,0,1,2
202000036419,4,-1,0,1,1,0,1,1
202000036420,4,-1,0,1,3,1,1,1
202000036421,3,2,0,1,1,0,1,2
202000036422,7,2,0,1,1,0,1,2
202000036423,3,4,0,2,1,5,1,4
202000036424,4,-1,0,1,1,0,1,4
202000036425,4,2,0,2,1,0,1,2
202000036426,4,1,0,1,1,0,1,1
202000036427,4,2,0,1,1,0,1,2
202000036428,4,2,0,1,1,0,1,4
202000036429,4,2,0,1,1,0,1,2
202000036430,4,2,1,1,1,8,5,4
202000036431,4,2,3,1,1,-1,6,3
202000036432,4,2,0,3,1,0,1,3
202000036433,4,2,0,1,1,0,1,2
202000036434,4,2,0,2,1,5,1,2
202000036435,4,2,0,2,1,0,1,3
202000036436,4,1,0,1,1,0,1,3
202000036437,3,2,0,1,1,9,1,2
202000036438,3,2,3,1,1,0,1,3
202000036439,4,2,0,1,1,0,1,2
202000036440,3,2,1,1,1,0,5,4
202000036441,4,2,0,1,1,0,1,2
202000036442,3,2,0,1,1,0,1,2
202000036443,4,1,0,1,1,0,1,1
202000036444,3,3,0,1,1,0,1,5
202000036445,3,2,0,1,1,0,1,2
202000036446,4,1,0,1,1,0,1,2
202000036447,4,1,0,1,1,5,1,2
202000036448,2,3,0,1,1,5,1,8
202000036449,4,2,0,1,1,0,3,2
202000036450,3,3,0,1,1,0,1,4
202000036451,3,2,2,1,1,0,5,0
202000036452,3,2,1,1,2,0,1,3
202000036453,3,3,1,1,1,0,5,2
202000036454,3,1,0,1,2,9,1,2
202000036455,3,2,0,1,1,5,1,2
202000036456,3,2,0,2,1,0,1,2
202000036457,3,2,0,2,1,0,8,2
202000036458,3,2,0,1,1,0,1,2
202000036459,3,2,0,2,2,0,3,2
202000036460,3,2,0,1,1,0,1,2
202000036461,3,2,0,1,1,0,3,2
202000036462,3,2,0,2,1,0,1,2
202000036463,3,2,0,2,1,0,1,2
202000036464,3,2,0,1,1,0,1,3
202000036465,3,2,0,1,1,0,1,2
202000036466,3,2,0,2,1,0,3,2
202000036467,3,2,0,1,1,0,5,2
202000036468,3,2,0,2,2,0,1,2
202000036469,4,2,0,1,1,0,1,2
202000036470,3,2,0,1,1,0,3,2
202000036471,3,2,0,1,1,0,1,2
202000036472,4,2,0,2,1,0,1,2
202000036473,4,2,0,1,1,0,1,2
202000036474,3,2,0,1,1,0,8,2
202000036475,4,2,0,1,1,0,1,2
202000036476,2,2,0,1,1,0,1,2
202000036477,3,2,0,1,1,9,1,2
202000036478,3,2,0,1,1,0,1,2
202000036479,3,2,0,1,1,0,1,2
202000036480,3,2,0,1,1,0,1,2
202000036481,3,2,0,1,1,0,1,2
202000036482,3,2,0,1,1,0,1,2
202000036483,3,2,0,1,1,0,1,2
202000036484,3,2,0,1,1,0,1,2
202000036485,3,2,0,2,1,0,1,2
202000036486,3,2,0,1,1,9,4,2
202000036487,4,2,0,1,1,0,1,2
202000036488,3,2,0,1,1,0,8,2
202000036489,2,3,0,1,1,0,1,2
202000036490,2,2,0,1,1,0,1,2
202000036491,3,2,0,1,1,0,1,2
202000036492,4,2,0,1,1,5,1,2
202000036493,1,1,0,1,1,3,8,2
202000036494,1,1,0,1,1,0,1,2
202000036495,3,2,0,1,1,0,6,2
202000036496,4,2,0,1,1,5,1,2
202000036497,3,2,0,1,1,0,1,2
202000036498,3,2,0,2,1,0,1,2
202000036499,3,3,0,1,1,0,1,2
202000036500,4,2,0,1,1,0,1,2
202000036501,3,1,0,1,1,9,1,2
202000036502,3,2,0,1,1,0,1,2
202000036503,3,2,0,1,1,0,1,2
202000036504,4,-1,0,1,1,0,4,3
202000036505,4,2,0,3,1,0,1,2
202000036506,3,4,0,1,1,0,3,2
202000036507,4,2,1,2,2,-1,5,2
202000036508,3,2,0,1,1,0,1,2
202000036509,4,1,0,1,2,0,1,3
202000036510,4,2,0,2,1,0,1,2
202000036511,3,2,0,1,1,0,1,2
202000036512,4,2,0,1,2,0,1,2
202000036513,4,1,0,2,1,0,1,1
202000036514,1,1,0,1,1,0,1,1
202000036515,4,2,1,2,1,0,1,2
202000036516,1,1,0,1,1,0,1,3
202000036517,4,4,0,1,2,5,1,7
202000036518,1,3,0,1,1,0,1,3
202000036519,4,1,0,1,1,0,1,2
202000036520,1,1,0,1,1,0,1,3
202000036521,2,3,0,2,1,0,1,4
202000036522,1,3,0,1,1,3,1,4
202000036523,4,2,0,1,2,0,1,2
202000036524,4,1,0,1,1,0,1,4
202000036525,1,3,0,1,1,0,1,4
202000036526,1,3,0,1,1,0,1,4
202000036527,4,1,0,1,1,9,4,0
202000036528,1,3,0,1,1,0,1,7
202000036529,4,2,0,1,1,0,1,2
202000036530,1,3,0,1,1,0,1,4
202000036531,2,3,0,1,1,0,1,6
202000036532,4,-1,0,1,2,0,1,1
202000036533,1,3,0,2,1,0,1,8
202000036534,3,2,0,1,2,0,1,4
202000036535,1,3,0,1,1,0,1,5
202000036536,3,3,0,3,2,0,1,0
202000036537,1,3,0,1,1,0,1,4
202000036538,3,3,0,1,2,0,1,4
202000036539,1,3,0,1,1,0,1,8
202000036540,3,1,0,1,1,0,1,2
202000036541,1,3,0,2,1,0,1,7
202000036542,4,2,0,1,2,0,1,2
202000036543,1,3,0,1,1,0,1,-1
202000036544,3,2,0,1,1,0,1,0
202000036545,1,3,0,1,1,0,1,8
202000036546,1,3,0,1,1,0,1,5
202000036547,3,3,0,1,2,0,1,4
202000036548,1,1,0,1,1,0,1,3
202000036549,1,1,0,1,1,1,1,4
202000036550,2,3,0,1,1,0,1,4
202000036551,4,-1,0,1,1,6,4,2
202000036552,4,2,0,2,1,0,1,2
202000036553,4,1,0,1,1,0,1,2
202000036554,4,2,0,1,1,0,3,2
202000036555,4,1,0,1,1,0,1,1
202000036556,3,2,0,1,1,0,1,2
202000036557,4,-1,0,2,2,0,1,2
202000036558,3,2,0,1,1,0,3,2
202000036559,4,1,0,1,1,0,1,3
202000036560,1,2,0,1,1,0,1,3
202000036561,4,-1,0,1,1,0,1,1
202000036562,4,2,0,1,6,0,8,2
202000036563,4,2,1,1,1,0,4,2
202000036564,6,-1,0,1,1,9,8,0
202000036565,2,1,0,1,1,0,1,2
202000036566,2,2,0,2,1,0,1,2
202000036567,3,2,0,1,1,0,1,2
202000036568,3,2,0,1,1,0,1,2
202000036569,1,3,0,1,1,0,1,3
202000036570,4,2,0,1,1,0,1,2
202000036571,3,2,0,2,1,0,1,2
202000036572,4,2,0,1,1,0,1,1
202000036573,3,2,0,1,1,0,1,2
202000036574,3,3,0,2,1,5,1,2
202000036575,3,1,0,1,1,9,1,1
202000036576,3,2,0,1,2,0,1,2
202000036577,4,1,0,1,1,0,1,1
202000036578,2,1,0,1,2,3,3,1
202000036579,3,1,0,1,1,-1,1,2
202000036580,1,1,0,3,2,0,1,4
202000036581,1,3,0,1,2,0,3,4
202000036582,4,2,0,1,2,0,1,2
202000036583,4,2,0,2,2,0,1,2
202000036584,3,2,0,1,1,0,1,2
202000036585,3,2,0,3,1,0,1,2
202000036586,3,2,0,1,1,5,1,2
202000036587,4,2,3,1,1,0,1,4
202000036588,4,2,0,1,1,0,1,2
202000036589,7,2,0,1,2,9,3,2
202000036590,3,2,0,1,1,0,1,2
202000036591,4,2,0,1,2,2,1,2
202000036592,2,2,0,2,2,0,1,2
202000036593,4,2,0,1,1,0,1,2
202000036594,4,2,0,1,1,0,1,1
202000036595,3,2,0,1,1,0,1,0
202000036596,4,2,0,1,1,5,1,2
202000036597,3,2,0,1,2,0,8,2
202000036598,4,2,1,1,2,5,1,3
202000036599,4,2,0,3,1,0,1,2
202000036600,3,3,0,1,8,5,1,2
202000036601,3,-1,0,1,1,0,1,2
202000036602,4,2,0,1,1,0,1,2
202000036603,4,2,0,1,1,0,1,2
202000036604,3,2,0,1,1,0,1,2
202000036605,3,2,0,2,1,0,1,2
202000036606,3,2,0,1,2,0,1,2
202000036607,3,2,0,2,2,0,8,2
202000036608,3,2,0,1,2,0,1,2
202000036609,3,2,0,2,2,0,3,2
202000036610,3,2,0,1,1,0,3,2
202000036611,3,2,0,2,1,0,3,4
202000036612,3,2,0,1,1,0,3,2
202000036613,3,1,0,1,1,9,1,1
202000036614,3,2,0,1,1,0,1,2
202000036615,3,3,0,1,1,0,3,4
202000036616,3,2,0,1,1,0,3,2
202000036617,3,2,0,1,1,0,3,2
202000036618,3,2,0,2,2,0,1,2
202000036619,3,2,0,2,2,5,1,2
202000036620,3,2,0,2,2,0,1,3
202000036621,3,2,0,2,2,4,3,2
202000036622,4,2,0,2,1,0,3,2
202000036623,3,2,0,1,2,0,4,2
202000036624,3,2,0,1,1,0,3,2
202000036625,3,2,0,1,9,0,1,2
202000036626,2,2,0,1,1,2,1,2
202000036627,3,2,0,1,1,0,1,2
202000036628,2,2,0,2,1,0,1,2
202000036629,7,2,0,1,1,9,1,2
202000036630,3,2,0,1,1,0,1,2
202000036631,3,2,0,1,1,0,8,2
202000036632,3,2,0,1,1,0,3,2
202000036633,2,2,0,1,1,0,1,2
202000036634,3,2,0,1,2,0,1,2
202000036635,3,2,0,1,1,0,1,2
202000036636,4,2,0,2,2,0,8,2
202000036637,3,2,0,1,1,0,1,2
202000036638,3,2,0,2,2,0,1,2
202000036639,3,2,0,1,8,0,1,2
202000036640,3,2,0,2,2,0,1,2
202000036641,2,2,0,1,2,0,1,2
202000036642,2,2,0,1,2,0,8,2
202000036643,1,3,0,1,2,0,1,3
202000036644,1,3,0,1,1,0,2,4
202000036645,1,3,0,1,1,0,1,4
202000036646,3,2,1,1,1,0,5,2
202000036647,1,1,0,1,1,2,3,2
202000036648,3,2,0,1,1,0,1,2
202000036649,3,2,0,2,2,0,1,2
202000036650,4,2,0,2,1,0,1,2
202000036651,1,1,0,2,5,0,2,2
202000036652,3,2,0,1,1,9,1,2
202000036653,2,2,0,1,1,0,3,2
202000036654,4,2,0,2,1,0,1,2
202000036655,4,2,0,1,1,0,1,2
202000036656,3,2,0,1,1,0,1,2
202000036657,4,2,0,1,1,0,1,2
202000036658,4,2,0,1,2,0,3,2
202000036659,3,2,0,1,1,0,1,2
202000036660,2,2,0,1,2,6,1,2
202000036661,4,-1,0,1,2,6,8,1
202000036662,3,2,0,1,1,5,1,2
202000036663,3,2,0,3,1,0,1,2
202000036664,3,1,0,1,1,0,1,1
202000036665,3,2,0,1,1,0,1,2
202000036666,3,2,0,1,1,0,1,2
202000036667,4,2,0,1,1,0,3,2
202000036668,3,3,0,1,1,0,1,2
202000036669,3,2,0,1,1,0,1,2
202000036670,3,2,0,2,1,0,4,2
202000036671,2,2,0,1,1,0,2,2
202000036672,3,2,0,2,1,0,8,2
202000036673,3,2,0,1,2,0,1,2
202000036674,3,2,0,1,1,0,1,2
202000036675,3,3,0,1,1,5,1,2
202000036676,3,2,0,2,1,0,1,2
202000036677,3,2,0,1,1,0,3,2
202000036678,4,2,-1,1,1,4,6,2
202000036679,2,3,0,2,2,0,1,4
202000036680,3,2,0,1,1,0,1,2
202000036681,3,2,0,1,2,0,1,2
202000036682,3,2,0,1,2,0,1,2
202000036683,3,-1,0,1,1,0,1,2
202000036684,3,2,0,2,1,0,1,2
202000036685,3,1,3,1,1,9,1,2
202000036686,1,4,0,1,1,0,1,4
202000036687,1,1,0,1,1,1,1,3
202000036688,1,3,0,1,1,0,1,6
202000036689,1,3,0,1,2,8,1,6
202000036690,1,1,0,1,2,0,1,3
202000036691,1,1,0,2,2,3,1,2
202000036692,1,3,0,1,2,0,1,3
202000036693,1,3,0,1,2,0,1,8
202000036694,1,3,0,1,2,2,1,6
202000036695,1,1,0,1,1,0,1,4
202000036696,1,1,0,1,2,0,1,5
202000036697,1,1,1,1,2,9,1,4
202000036698,4,3,0,1,1,5,1,2
202000036699,4,2,0,1,2,0,1,2
202000036700,4,2,0,1,2,0,1,2
202000036701,2,3,0,1,1,0,1,2
202000036702,2,1,0,1,1,0,1,0
202000036703,4,1,0,2,1,0,1,1
202000036704,2,2,0,1,2,9,3,2
202000036705,4,2,0,1,1,0,1,2
202000036706,4,2,0,1,1,0,1,1
202000036707,4,-1,0,1,2,0,1,2
202000036708,1,1,0,1,1,0,1,3
202000036709,3,2,0,1,2,2,1,0
202000036710,4,2,0,1,1,9,1,2
202000036711,4,2,0,1,2,0,1,2
202000036712,3,2,0,2,1,0,1,2
202000036713,3,2,0,1,1,5,1,2
202000036714,5,1,1,1,1,0,5,1
202000036715,3,1,0,1,2,0,1,1
202000036716,3,2,0,1,1,0,1,2
202000036717,3,2,0,1,1,0,1,2
202000036718,4,2,0,1,1,0,1,6
202000036719,3,2,0,1,1,0,1,0
202000036720,4,2,0,1,1,0,1,2
202000036721,4,2,0,1,1,0,1,2
202000036722,3,3,0,1,1,0,1,4
202000036723,4,2,0,1,1,0,1,2
202000036724,4,2,0,1,1,0,1,2
202000036725,4,2,0,1,1,0,1,1
202000036726,4,2,0,1,1,0,1,2
202000036727,4,2,0,1,1,0,1,3
202000036728,4,4,0,1,2,9,1,2
202000036729,4,1,2,2,1,0,1,2
202000036730,3,2,3,1,1,0,1,3
202000036731,4,2,0,2,1,0,1,2
202000036732,4,2,0,1,2,0,1,2
202000036733,4,2,0,1,1,6,1,2
202000036734,3,2,0,1,2,0,1,2
202000036735,3,3,0,1,1,0,1,2
202000036736,4,2,0,1,1,0,1,4
202000036737,4,1,0,1,1,0,1,1
202000036738,4,2,0,1,1,6,1,2
202000036739,4,2,0,1,2,0,1,2
202000036740,3,2,0,1,2,0,1,2
202000036741,4,2,0,1,2,0,1,2
202000036742,2,3,0,2,2,9,1,4
202000036743,4,2,0,1,2,0,1,2
202000036744,4,2,0,1,1,0,1,2
202000036745,4,2,0,1,2,0,1,2
202000036746,4,2,0,1,1,0,1,2
202000036747,4,2,0,1,1,0,1,0
202000036748,4,3,0,1,2,0,1,4
202000036749,4,2,0,1,1,6,1,2
202000036750,4,1,3,1,1,0,3,4
202000036751,4,2,0,1,1,0,1,1
202000036752,4,2,0,1,2,0,1,2
202000036753,4,1,0,1,1,0,1,0
202000036754,4,2,0,1,1,0,1,2
202000036755,4,2,0,4,2,5,1,2
202000036756,4,2,0,1,2,0,1,4
202000036757,4,2,0,1,2,0,1,3
202000036758,4,1,3,1,2,-1,6,4
202000036759,3,2,0,1,1,0,1,0
202000036760,3,1,0,1,2,0,1,2
202000036761,3,-1,1,1,2,0,1,2
202000036762,3,2,1,1,2,0,5,2
202000036763,4,2,0,1,1,0,1,3
202000036764,3,2,0,1,2,0,1,2
202000036765,3,2,0,1,1,0,1,0
202000036766,3,1,0,1,2,5,3,2
202000036767,3,2,0,1,2,0,1,2
202000036768,4,1,0,1,2,1,1,2
202000036769,4,2,0,1,2,0,3,2
202000036770,3,2,0,1,1,0,3,2
202000036771,3,2,0,1,2,0,1,2
202000036772,3,2,1,1,1,0,1,2
202000036773,3,1,0,1,2,0,1,1
202000036774,3,3,0,1,1,9,1,4
202000036775,3,2,0,1,1,0,1,3
202000036776,3,2,0,1,2,0,1,2
202000036777,3,2,0,2,2,0,1,4
202000036778,3,2,0,1,1,0,1,0
202000036779,3,3,0,1,1,0,1,4
202000036780,4,2,0,1,1,0,1,2
202000036781,4,-1,0,1,2,0,1,2
202000036782,3,1,0,1,1,0,1,2
202000036783,3,2,0,2,2,0,3,2
202000036784,3,2,0,1,1,0,8,2
202000036785,3,2,0,1,1,0,1,2
202000036786,4,2,0,2,7,0,3,2
202000036787,3,2,0,1,1,0,1,2
202000036788,3,2,0,1,1,0,1,2
202000036789,3,2,2,1,1,0,1,2
202000036790,3,2,0,1,1,9,4,2
202000036791,3,2,0,1,1,9,1,2
202000036792,3,2,0,2,2,0,3,2
202000036793,1,3,0,2,1,0,3,2
202000036794,3,2,0,2,2,0,3,2
202000036795,3,2,0,1,6,0,3,2
202000036796,3,2,0,2,2,0,1,2
202000036797,3,2,0,1,1,0,3,2
202000036798,3,2,0,3,1,0,1,2
202000036799,3,2,0,1,1,0,3,2
202000036800,4,2,0,1,1,0,1,2
202000036801,3,3,0,1,1,0,1,2
202000036802,4,2,0,1,1,0,1,2
202000036803,3,2,0,1,1,0,1,2
202000036804,3,2,0,2,1,0,3,2
202000036805,3,2,0,2,1,0,1,2
202000036806,3,2,0,2,9,9,1,2
202000036807,3,2,0,1,2,0,3,2
202000036808,3,2,0,1,1,0,1,2
202000036809,4,-1,0,1,2,2,1,1
202000036810,3,2,0,2,1,2,1,2
202000036811,2,2,0,1,2,0,1,2
202000036812,3,2,0,2,1,0,1,2
202000036813,3,2,0,4,1,0,1,2
202000036814,3,2,0,1,1,0,1,2
202000036815,3,2,1,2,2,0,1,2
202000036816,1,2,0,1,1,0,1,3
202000036817,1,2,0,2,1,3,1,2
